"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.apache.commons.math3.distribution",98.64,22.24,7,65.36,0.83657798852,0.8,0.8,21.04,6.6,64.16,0.76324465516,0.84,0.6,0.9296,0.92444444444,0.95327536232,0.92173913044,0.96,0.92571428572,91.32,1.2,1.84,93.16,0.92871287128,0.01188118812,0.0182178218,0.94693069308,172,35,13,133,1,1,12,35,13,133,0.992592593,1,12,1,1,1,1,1,1,172,30,46,172,1,0.297029703,0.455445545,1,2466,556,175,1634,20.914449713,20,20,526,165,1604,19.081116379,21,15,23.24,23.111111111,23.831884058,23.043478261,24,23.142857143,2283,30,46,2329,23.217821782,0.297029703,0.455445545,23.673267327,2
"org.apache.commons.math3.exception",18.4,3.52,2.12,15.16,1.14540000004,2.32,1.56,0.6,0.28,2.68,0.06186666668,0.28,0.4,0.13,0.13,0.17766084896,0.12,0.12,0.17885620916,3.12,0,0.24,3.36,0.138582843,0,0.01535064008,0.153933483,42,9,3,19,2,4,16,9,3,19,0.88,3,4,1,1,1,1,1,1,42,0,2,42,1,0,0.222222222,1,460,88,53,379,28.635000001,58,39,15,7,67,1.546666667,7,10,3.25,3.25,4.441521224,3,3,4.471405229,78,0,6,84,3.464571075,0,0.383766002,3.848337075,0
"org.apache.commons.math3.exception.util",126.25,11.25,0.75,7.5,NA,0,0,0.5,0,0.5,0.006641697,0,0,0.01724137925,0,0.025,0.00363973225,0,0,8.75,2.25,4,12.75,0.0391650775,0.00675675675,0.01523421225,0.05439928975,333,28,2,19,NA,0,0,2,0,2,0.026470588,0,0,0.068965517,0,0.1,0.014516129,0,0,23,9,13,36,0.087591241,0.027027027,0.039039039,0.109489051,505,45,3,30,NA,0,0,2,0,2,0.026566788,0,0,0.068965517,0,0.1,0.014558929,0,0,35,9,16,51,0.15666031,0.027027027,0.060936849,0.217597159,1
"org.apache.commons.math3.filter",68.6666666666667,11.6666666666667,9.33333333333333,39,0.784030784,0,0,0,2.66666666666667,7,0,0,0,0,0.330882353,0.119910505333333,0,0,0,2.66666666666667,1,6.66666666666667,9.33333333333333,0.0388539483333333,0.0395061726666667,0.140321453666667,0.179175401666667,135,23,16,66,0.857142857,0,0,0,3,19,0,0,0,0,0.5,0.28358209,0,0,0,5,2,9,12,0.094339623,0.111111111,0.222222222,0.226415094,206,35,28,117,2.352092352,0,0,0,8,21,0,0,0,0,0.992647059,0.359731516,0,0,0,8,3,20,28,0.116561845,0.118518518,0.420964361,0.537526205,0
"org.apache.commons.math3.fraction",123.2,28,4.2,35.5,1.1378886234,1.6,0.4,0.5,0.4,1.9,0.0103448701,0,0,0.0355763823,0.043939394,0.0723542693,0.0047220627,0,0,2.8,1.8,4.8,7.6,0.0434791626,0.0253572554,0.0331598597,0.0766390222,403,96,10,76,2,3,2,1,3,6,0.05,0,0,0.142857143,0.272727273,0.142857143,0.022727273,0,0,17,10,20,37,0.130434783,0.111111111,0.111111111,0.222222222,1232,280,42,355,11.378886234,16,4,5,4,19,0.103448701,0,0,0.355763823,0.43939394,0.723542693,0.047220627,0,0,28,18,48,76,0.434791626,0.253572554,0.331598597,0.766390222,2
"org.apache.commons.math3.genetics",41.1578947368421,9.42105263157895,5.94736842105263,16.1052631578947,NA,0.421052631578947,0.210526315789474,2.89473684210526,3.21052631578947,6.89473684210526,NA,0,0,0.28,0.396703880894737,0.422073480368421,0.282942650789474,0.263157894736842,0.263157894736842,15.0526315789474,0.473684210526316,4.63157894736842,19.6842105263158,0.301810629368421,0.0194596849473684,0.122551205789474,0.424361835105263,116,27,11,34,NA,2,2,14,11,21,NA,0,0,1,1,1,1,1,1,63,4,19,63,1,0.166666667,0.375,1,782,179,113,306,NA,8,4,55,61,131,NA,0,0,5.32,7.537373737,8.019396127,5.375910365,5,5,286,9,88,374,5.734401958,0.369734014,2.32847291,8.062874867,2
"org.apache.commons.math3.geometry",97,23,3,23,0.892857143,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,23,3,23,0.892857143,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,23,3,23,0.892857143,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.geometry.euclidean.oned",62.2857142857143,16.2857142857143,4.71428571428571,35,NA,0.428571428571429,0,1.14285714285714,0.285714285714286,2.28571428571429,0.0436507937142857,0,0,0.0815313718571428,0.0892857142857143,0.104344432571429,0.0280612244285714,0,0,5.71428571428571,0,2.71428571428571,8.42857142857143,0.119251483142857,0,0.0323293905714286,0.151580873571429,145,38,8,86,NA,1,0,7,1,5,0.305555556,0,0,0.538461538,0.5,0.454545455,0.196428571,0,0,25,0,13,29,0.555555556,0,0.109243697,0.644444444,436,114,33,245,NA,3,0,8,2,16,0.305555556,0,0,0.570719603,0.625,0.730411028,0.196428571,0,0,40,0,19,59,0.834760382,0,0.226305734,1.061066115,0
"org.apache.commons.math3.geometry.euclidean.threed",113,18.3571428571429,7,47.9285714285714,NA,0.5,0,1.92857142857143,1.5,8.57142857142857,0.100671058,0,0,0.1765731075,0.209690309714286,0.2032826055,0.149893693928571,0.142857142857143,0.142857142857143,14.5,6.07142857142857,7.42857142857143,21.9285714285714,0.198019334071429,0.0160030727857143,0.0688735436428571,0.266892877714286,478,62,16,105,NA,2,0,10,9,65,0.666666667,0,0,1,1,1,1,1,1,79,74,24,103,1,0.154811715,0.1875,1,1582,257,98,671,NA,7,0,27,21,120,1.409394812,0,0,2.472023505,2.935664336,2.845956477,2.098511715,2,2,203,85,104,307,2.772270677,0.224043019,0.964229611,3.736500288,0
"org.apache.commons.math3.geometry.euclidean.twod",132.125,24.5,9,62.75,NA,0.375,0.125,4.25,0.75,5.5,0.013500784875,0,0,0.104674707625,0.075,0.125840857625,0.00853829975,0,0,28.5,0.125,1.875,30.375,0.135662328625,0.00066844925,0.013339025375,0.149001353625,437,61,16,154,NA,1,1,28,4,17,0.083333333,0,0,0.451612903,0.25,0.583333333,0.052631579,0,0,192,1,5,197,0.472222222,0.005347594,0.047058824,0.472222222,1057,196,72,502,NA,3,1,34,6,44,0.108006279,0,0,0.837397661,0.6,1.006726861,0.068306398,0,0,228,1,15,243,1.085298629,0.005347594,0.106712203,1.192010829,1
"org.apache.commons.math3.geometry.partitioning",125.571428571429,25.2857142857143,6.85714285714286,24.8571428571429,0.743129251714286,0,0.857142857142857,1.57142857142857,0.142857142857143,2.28571428571429,0.00183150185714286,0,0,0.0204081632857143,0.012987013,0.0607463804285714,0.000999001,0,0,2.85714285714286,0.285714285714286,5.71428571428571,8.57142857142857,0.00802568214285714,0.000802568285714286,0.0163512714285714,0.0243769537142857,356,76,14,64,2,0,3,11,1,4,0.012820513,0,0,0.142857143,0.090909091,0.137931034,0.006993007,0,0,20,2,37,57,0.056179775,0.005617978,0.103932584,0.16011236,879,177,48,174,5.201904762,0,6,11,1,16,0.012820513,0,0,0.142857143,0.090909091,0.425224663,0.006993007,0,0,20,2,40,60,0.056179775,0.005617978,0.1144589,0.170638676,0
"org.apache.commons.math3.geometry.partitioning.utilities",285.5,39,1,18,0.4839876035,0,0,1.5,0,0,0,0,0,0.028301887,0,0,0,0,0,2,0,3,5,0.0103626945,0,0.0155440415,0.025906736,378,52,1,22,0.842975207,0,0,3,0,0,0,0,0,0.056603774,0,0,0,0,0,4,0,6,10,0.020725389,0,0.031088083,0.051813472,571,78,2,36,0.967975207,0,0,3,0,0,0,0,0,0.056603774,0,0,0,0,0,4,0,6,10,0.020725389,0,0.031088083,0.051813472,0
"org.apache.commons.math3.linear",236.02,45.92,7.38,56.54,NA,1.04,0.34,13.92,4.1,23.52,NA,0.54,0.18,0.49565748304,0.54655322414,0.5571840254,0.50120328552,0.49466666666,0.52,92.58,8,11.06,103.64,0.51382548176,0.02299648832,0.04677401976,0.56059950162,1121,198,31,161,NA,4,3,103,21,103,NA,4,2,1,1,1.5,1,1,1,675,162,77,675,1,0.384615385,0.652173913,1,11801,2296,369,2827,NA,52,17,696,205,1176,NA,27,9,24.782874152,27.327661207,27.85920127,25.060164276,24.733333333,26,4629,400,553,5182,25.691274088,1.149824416,2.338700988,28.029975081,2
"org.apache.commons.math3.ode",87.3333333333333,15.5,5.25,30.25,0.662917368166667,0.333333333333333,0.25,7.83333333333333,2.75,14.25,0.44075827725,0.166666666666667,0,0.670370370333333,0.732084500416667,0.724461579583333,0.671184894083333,0.666666666666667,0.666666666666667,45.3333333333333,2.16666666666667,4.16666666666667,49.5,0.683088270583333,0.01439459275,0.026233139,0.7093214095,223,44,16,131,1,2,2,28,11,32,1,2,0,1,1,1,1,1,1,223,20,27,223,1,0.099502488,0.134328358,1,1048,186,63,363,7.955008418,4,3,94,33,171,5.289099327,2,0,8.044444444,8.785014005,8.693538955,8.054218729,8,8,544,26,50,594,8.197059247,0.172735113,0.314797668,8.511856914,0
"org.apache.commons.math3.ode.events",178,28,15,29,0.707142857,0,0,1,0,1,0,0,0,0.034482759,0,0.033333333,0,0,0,1,7,41,42,0.005617978,0.039325843,0.230337079,0.235955056,178,28,15,29,0.707142857,0,0,1,0,1,0,0,0,0.034482759,0,0.033333333,0,0,0,1,7,41,42,0.005617978,0.039325843,0.230337079,0.235955056,178,28,15,29,0.707142857,0,0,1,0,1,0,0,0,0.034482759,0,0.033333333,0,0,0,1,7,41,42,0.005617978,0.039325843,0.230337079,0.235955056,0
"org.apache.commons.math3.ode.nonstiff",98.3461538461538,15.4615384615385,3.69230769230769,100.615384615385,0.671036592923077,2.07692307692308,0.807692307692308,1.11538461538462,0.846153846153846,23.2692307692308,0.00288461538461538,0,0,0.0912603045384615,0.298943577769231,0.243140283038462,0.00240384615384615,0,0,8.73076923076923,3.57692307692308,11.5384615384615,20.2692307692308,0.134645734461538,0.0466925341153846,0.117512312807692,0.252158047307692,499,103,12,209,1.333333333,4,8,4,2,32,0.075,0,0,0.25,1,0.296296296,0.0625,0,0,45,22,51,69,0.818181818,0.4,0.491803279,0.981818182,2557,402,96,2616,17.446951416,54,21,29,22,605,0.075,0,0,2.372767918,7.772533022,6.321647359,0.0625,0,0,227,93,300,527,3.500789096,1.214005887,3.055320133,6.55610923,0
"org.apache.commons.math3.ode.sampling",93.5,17.6666666666667,3,22.5,NA,0.166666666666667,0.5,1.33333333333333,0.5,3,0.0290996168333333,0,0.166666666666667,0.0272108843333333,0.116666666666667,0.0618686868333333,0.016762208,0,0.0416666666666667,16.8333333333333,3.5,10.3333333333333,27.1666666666667,0.0673621453333333,0.013061437,0.059251531,0.126613676666667,281,48,7,65,NA,1,3,8,2,13,0.091264368,0,1,0.163265306,0.5,0.295454545,0.050573248,0,0.25,93,20,47,140,0.330960854,0.071174377,0.167259786,0.498220641,561,106,18,135,NA,1,3,8,3,18,0.174597701,0,1,0.163265306,0.7,0.371212121,0.100573248,0,0.25,101,21,62,163,0.404172872,0.078368622,0.355509186,0.75968206,0
"org.apache.commons.math3.optimization",30,5.89473684210526,2.26315789473684,13.7368421052632,NA,0.526315789473684,0.473684210526316,4.84210526315789,2,12.8421052631579,NA,0.526315789473684,0.263157894736842,0.842105263157895,0.852631578947368,0.846491228052632,0.842105263157895,0.842105263157895,0.842105263157895,25.4210526315789,0,0.421052631578947,25.8421052631579,0.847744360894737,0,0.00920404457894737,0.856948405526316,86,15,8,21,NA,1,4,15,8,21,NA,1,3,1,1,1,1,1,1,86,0,6,86,1,0,0.103448276,1,570,112,43,261,NA,10,9,92,38,244,NA,10,5,16,16.2,16.083333333,16,16,16,483,0,8,491,16.107142857,0,0.174876847,16.282019705,0
"org.apache.commons.math3.optimization.direct",288.166666666667,57,9.08333333333333,60.4166666666667,NA,0.75,0.833333333333333,16.9166666666667,4.41666666666667,25.9166666666667,NA,0.25,0.666666666666667,0.480986844,0.498243302583333,0.5270040855,0.4344650655,0.472222222166667,0.416666666666667,60.9166666666667,64,79.75,140.666666666667,0.471074160666667,0.0498313243333333,0.115193519333333,0.58626768,1624,327,22,184,NA,2,5,92,15,62,NA,1,5,1,1,1,1,1,1,133,660,673,796,1,0.406403941,0.414408867,1,3458,684,109,725,NA,9,10,203,53,311,NA,3,8,5.771842128,5.978919631,6.324049026,5.213580786,5.666666666,5,731,768,957,1688,5.652889928,0.597975892,1.382322232,7.03521216,3
"org.apache.commons.math3.optimization.fitting",91.6,5.2,3.6,26.8,NA,0.6,0.6,1,0.4,5,0.1023809524,0,0,0.1333333334,0.065,0.1569518716,0.068170426,0,0,24.8,9.6,13.8,38.6,0.2737786494,0.0575225944,0.1092174606,0.3829961102,171,11,7,50,NA,1,3,3,1,9,0.5,0,0,0.5,0.2,0.272727273,0.333333333,0,0,56,44,39,95,0.565217391,0.257309942,0.228070175,0.652173913,458,26,18,134,NA,3,3,5,2,25,0.511904762,0,0,0.666666667,0.325,0.784759358,0.34085213,0,0,124,48,69,193,1.368893247,0.287612972,0.546087303,1.914980551,1
"org.apache.commons.math3.optimization.general",139.857142857143,26.1428571428571,10.5714285714286,103.571428571429,0.957919329285714,1.28571428571429,0.428571428571429,3.42857142857143,3.28571428571429,60,0.25150384,0.142857142857143,0,0.263999489285714,0.263798701285714,0.492470891285714,0.230665458142857,0.142857142857143,0.142857142857143,31.2857142857143,5.28571428571429,24.5714285714286,55.8571428571429,0.344225940285714,0.0324884045714286,0.156736495142857,0.500962435857143,507,100,21,192,2,2,2,11,9,116,0.75,1,0,1,1,1,1,1,1,96,22,88,129,1,0.124293785,0.333333333,1,979,183,74,725,6.705435305,9,3,24,23,420,1.76052688,1,0,1.847996425,1.846590909,3.447296239,1.614658207,1,1,219,37,172,391,2.409581582,0.227418832,1.097155466,3.506737051,0
"org.apache.commons.math3.optimization.linear",80.875,20.125,4.25,43.75,0.598920197625,0.625,0.125,1.625,0.125,12.125,0.0087413595,0.5,0,0.06636332425,0.008928571375,0.2934365465,0.0047162805,0.16666666675,0,5.875,0.25,7.375,13.25,0.058569073875,0.00284655,0.102453992125,0.161023065875,316,83,13,117,0.9375,2,1,6,1,23,0.041666667,2,0,0.307692308,0.071428571,0.522727273,0.022727273,0.666666667,0,25,1,23,47,0.235294118,0.019607843,0.215686275,0.450980392,647,161,34,350,4.791361581,5,1,13,1,97,0.069930876,4,0,0.530906594,0.071428571,2.347492372,0.037730244,1.333333334,0,47,2,59,106,0.468552591,0.0227724,0.819631937,1.288184527,2
"org.apache.commons.math3.optimization.univariate",89.1666666666667,17.3333333333333,5.33333333333333,23.6666666666667,0.7416305915,0.333333333333333,0.333333333333333,7.83333333333333,3.5,12.5,0.508297258166667,0.166666666666667,0.166666666666667,0.7,0.711309523833333,0.687546886833333,0.696969697,0.666666666666667,0.666666666666667,40.5,1.33333333333333,2.33333333333333,42.8333333333333,0.700534759333333,0.00740436033333333,0.013300425,0.7138351845,187,34,8,42,0.9,1,1,15,8,28,0.883116883,1,1,1,1,1,1,1,1,82,7,11,82,1,0.037433155,0.058823529,1,535,104,32,142,4.449783549,2,2,47,21,75,3.049783549,1,1,4.2,4.267857143,4.125281321,4.181818182,4,4,243,8,14,257,4.203208556,0.044426162,0.07980255,4.283011107,2
"org.apache.commons.math3.random",73.8333333333333,15.4583333333333,3.375,39.4166666666667,0.600303607458333,0.708333333333333,0.375,8.66666666666667,2.375,17.5833333333333,0.136719263791667,0.0416666666666667,0.0416666666666667,0.288539602833333,0.258101851875,0.323322207875,0.222112720583333,0.208333333333333,0.21875,32.25,13,3.58333333333333,35.8333333333333,0.214723929291667,0.115922619041667,0.0320218591666667,0.246745788375,265,65,26,137,2,2,6,65,26,104,0.980952381,1,1,1.852941176,1,1,1,1,1,265,310,62,265,1,2.767857143,0.553571429,1,1772,371,81,946,14.407286579,17,9,208,57,422,3.281262331,1,1,6.924950468,6.194444445,7.759732989,5.330705294,5,5.25,774,312,86,860,5.153374303,2.782142857,0.76852462,5.921898921,0
"org.apache.commons.math3.special",174.333333333333,28.3333333333333,4,43,0.950329670333333,0,0,14.3333333333333,1.33333333333333,21,0.418583638333333,0,0,0.41923436,0.209523809666667,0.464680589666667,0.211767399333333,0,0,100.666666666667,1,3.33333333333333,104,0.499122828333333,0.0322580646666667,0.0305227423333333,0.529645570666667,365,55,6,54,1,0,0,32,3,31,1,0,0,0.571428571,0.428571429,0.563636364,0.5,0,0,238,3,7,245,0.652054795,0.096774194,0.064516129,0.671232877,523,85,12,129,2.850989011,0,0,43,4,63,1.255750915,0,0,1.25770308,0.628571429,1.394041769,0.635302198,0,0,302,3,10,312,1.497368485,0.096774194,0.091568227,1.588936712,0
"org.apache.commons.math3.stat",196,49.5,11,66.5,0.8940625,0,0,5,0.5,7,0.0064251375,0,0,0.099180328,0.0263157895,0.128187737,0.0034013605,0,0,21.5,0.5,17,38.5,0.115124214,0.0022123895,0.096012368,0.211136582,226,60,18,96,0.96,0,0,6,1,7,0.006696429,0,0,0.1,0.052631579,0.184210526,0.003663004,0,0,25,1,26,51,0.15060241,0.004424779,0.156626506,0.307228916,392,99,22,133,1.788125,0,0,10,1,14,0.012850275,0,0,0.198360656,0.052631579,0.256375474,0.006802721,0,0,43,1,34,77,0.230248428,0.004424779,0.192024736,0.422273164,0
"org.apache.commons.math3.stat.clustering",85.6,20.4,3.4,15,0.6944444446,0,0,7.4,1.4,6,0.2666666666,0,0,0.5,0.4,0.405882353,0.41,0.4,0.4,25.6,4.4,1.8,27.4,0.4008230452,0.11,0.0241152264,0.4249382716,243,56,9,33,0.777777778,0,0,20,6,20,0.666666667,0,0,1,1,1,1,1,1,87,22,5,87,1,0.55,0.1,1,428,102,17,75,3.472222223,0,0,37,7,30,1.333333333,0,0,2.5,2,2.029411765,2.05,2,2,128,22,9,137,2.004115226,0.55,0.120576132,2.124691358,0
"org.apache.commons.math3.stat.correlation",71.8,17.4,7.2,56,0.6957122508,0.2,0.2,5.4,2.4,25.8,0.2764814814,0.2,0.2,0.4142857142,0.47,0.4878514056,0.4037234042,0.4,0.5,23.6,2.2,5.2,28.8,0.4531772576,0.04023145,0.0603826916,0.513559949,113,27,11,83,0.846153846,1,1,19,6,83,0.75,1,1,1,1,1,1,1,1,64,10,15,64,1,0.192307692,0.163043478,1,359,87,36,280,3.478561254,1,1,27,12,129,1.382407407,1,1,2.071428571,2.35,2.439257028,2.018617021,2,2.5,118,11,26,144,2.265886288,0.20115725,0.301913458,2.567799745,0
"org.apache.commons.math3.stat.descriptive",158,34.7,8.2,73.3,NA,0.4,2,0.9,1.2,2.9,0.000407148,0,0,0.0211898731,0.1802631579,0.0327458651,0.000208686,0,0,8.3,1.4,11.7,20,0.048702014,0.0047178589,0.0706700382,0.1193720521,302,68,18,120,NA,1,13,4,2,12,0.001983978,0,0,0.125,0.4,0.125,0.001029786,0,0,25,13,35,60,0.166666667,0.043046358,0.11589404,0.254901961,1580,347,82,733,NA,4,20,9,12,29,0.00407148,0,0,0.211898731,1.802631579,0.327458651,0.00208686,0,0,83,14,117,200,0.48702014,0.047178589,0.706700382,1.193720521,0
