"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.apache.commons.math3.ode.sampling",93.5,17.6666666666667,3,22.5,NA,0.166666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,48,7,65,NA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,106,18,135,NA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.optim",38.2307692307692,8.76923076923077,2.76923076923077,18.2307692307692,0.590842490923077,0.615384615384615,0.846153846153846,8.76923076923077,2.76923076923077,18.2307692307692,0.590842490923077,0.615384615384615,0.846153846153846,1,1,1,1,1,1,38.2307692307692,0,0,38.2307692307692,1,0,0,1,79,22,9,54,1.25,2,4,22,9,54,1.25,2,4,1,1,1,1,1,1,79,0,0,79,1,0,0,1,497,114,36,237,7.680952382,8,11,114,36,237,7.680952382,8,11,13,13,13,13,13,13,497,0,0,497,13,0,0,13,1
"org.apache.commons.math3.optim.linear",67.3,16.5,3.6,42.8,0.4779721369,1.1,0.1,16.5,3.6,42.8,0.4779721369,1.1,0.1,1,1,1,1,1,1,67.3,0,0,67.3,1,0,0,1,318,83,13,149,0.9375,4,1,83,13,149,0.9375,4,1,1,1,1,1,1,1,318,0,0,318,1,0,0,1,673,165,36,428,4.779721369,11,1,165,36,428,4.779721369,11,1,10,10,10,10,10,10,673,0,0,673,10,0,0,10,0
"org.apache.commons.math3.optim.nonlinear.scalar",37.1111111111111,6.88888888888889,4.11111111111111,23.6666666666667,0.518518518555556,0.888888888888889,0.777777777777778,6.88888888888889,4.11111111111111,23.6666666666667,0.518518518555556,0.888888888888889,0.777777777777778,1,1,1,1,1,1,37.1111111111111,0,0,37.1111111111111,1,0,0,1,102,13,8,59,2,3,6,13,8,59,2,3,6,1,1,1,1,1,1,102,0,0,102,1,0,0,1,334,62,37,213,4.666666667,8,7,62,37,213,4.666666667,8,7,9,9,9,9,9,9,334,0,0,334,9,0,0,9,0
"org.apache.commons.math3.optim.nonlinear.scalar.gradient",174,26,18,74,0.791666667,4,0,26,18,74,0.791666667,4,0,1,1,1,1,1,1,174,0,0,174,1,0,0,1,174,26,18,74,0.791666667,4,0,26,18,74,0.791666667,4,0,1,1,1,1,1,1,174,0,0,174,1,0,0,1,174,26,18,74,0.791666667,4,0,26,18,74,0.791666667,4,0,1,1,1,1,1,1,174,0,0,174,1,0,0,1,1
"org.apache.commons.math3.optim.nonlinear.scalar.noderiv",421.571428571429,82.1428571428571,8.57142857142857,79.5714285714286,0.782599116571429,2,0.285714285714286,82.1428571428571,8.57142857142857,79.5714285714286,0.782599116571429,2,0.285714285714286,1,1,1,1,1,1,421.571428571429,0,0,421.571428571429,1,0,0,1,1623,327,19,177,0.952631579,3,2,327,19,177,0.952631579,3,2,1,1,1,1,1,1,1623,0,0,1623,1,0,0,1,2951,575,60,557,5.478193816,14,2,575,60,557,5.478193816,14,2,7,7,7,7,7,7,2951,0,0,2951,7,0,0,7,3
"org.apache.commons.math3.optim.nonlinear.vector",23.8571428571429,4.85714285714286,4.14285714285714,26.8571428571429,0.304421768714286,1.14285714285714,0.285714285714286,4.85714285714286,4.14285714285714,26.8571428571429,0.304421768714286,1.14285714285714,0.285714285714286,1,1,1,1,1,1,23.8571428571429,0,0,23.8571428571429,1,0,0,1,51,13,11,59,0.75,3,1,13,11,59,0.75,3,1,1,1,1,1,1,1,51,0,0,51,1,0,0,1,167,34,29,188,2.130952381,8,2,34,29,188,2.130952381,8,2,7,7,7,7,7,7,167,0,0,167,7,0,0,7,2
"org.apache.commons.math3.optim.nonlinear.vector.jacobian",222.666666666667,45,12,169,0.715123456666667,4.66666666666667,0.666666666666667,45,12,169,0.715123456666667,4.66666666666667,0.666666666666667,1,1,1,1,1,1,222.666666666667,0,0,222.666666666667,1,0,0,1,508,100,15,174,0.875,5,2,100,15,174,0.875,5,2,1,1,1,1,1,1,508,0,0,508,1,0,0,1,668,135,36,507,2.14537037,14,2,135,36,507,2.14537037,14,2,3,3,3,3,3,3,668,0,0,668,3,0,0,3,4
"org.apache.commons.math3.optim.univariate",71.625,13.875,4.5,26.25,0.656101190375,0.75,0.375,13.875,4.5,26.25,0.656101190375,0.75,0.375,1,1,1,1,1,1,71.625,0,0,71.625,1,0,0,1,187,34,9,55,0.9,2,2,34,9,55,0.9,2,2,1,1,1,1,1,1,187,0,0,187,1,0,0,1,573,111,36,210,5.248809523,6,3,111,36,210,5.248809523,6,3,8,8,8,8,8,8,573,0,0,573,8,0,0,8,0
"org.apache.commons.math3.optimization",29.7894736842105,5.84210526315789,2.26315789473684,13.5789473684211,NA,0.526315789473684,0.473684210526316,0.0526315789473684,0,0.157894736842105,0,0,0,0.0105263157894737,0,0.012145749,0,0,0,0,0.210526315789474,0.0526315789473684,0.0526315789473684,0,0.0131578947368421,0.00328947368421053,0.00328947368421053,86,15,8,21,NA,1,4,1,0,3,0,0,0,0.2,0,0.230769231,0,0,0,0,4,1,1,0,0.25,0.0625,0.0625,566,111,43,258,NA,10,9,1,0,3,0,0,0,0.2,0,0.230769231,0,0,0,0,4,1,1,0,0.25,0.0625,0.0625,2
