relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn,bug
math3\analysis\interpolation\NevilleInterpolator.java,org.apache.commons.math3.analysis.interpolation.NevilleInterpolator,10,1,4,15,0,0,0,0,3,3,0,0,0,0,0.6,0.1875,0,0,0,7,10,3,0,2,5,0.3,0,0.2,0.5,0
math3\analysis\interpolation\SmoothingPolynomialBicubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator,69,16,8,57,0.666666667,1,0,0,0,9,0,0,0,0,0,0.155172414,0,0,0,67,69,2,0,3,5,0.028985507,0,0.043478261,0.072463768,0
math3\analysis\interpolation\SplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.SplineInterpolator,51,7,7,21,,0,0,0,1,3,0,0,0,0,0.125,0.136363636,0,0,0,48,51,3,0,12,15,0.058823529,0,0.235294118,0.294117647,0
math3\analysis\interpolation\TricubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction,43,11,1,9,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,43,44,1,0,2,3,0.022727273,0,0.045454545,0.068181818,0
math3\analysis\interpolation\TricubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.TricubicSplineFunction,264,40,6,23,0.733333333,0,0,0,1,3,0,0,0,0,0.142857143,0.125,0,0,0,260,264,4,0,6,10,0.015151515,0,0.022727273,0.037878788,0
math3\analysis\interpolation\TricubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator,125,27,7,52,,0,0,0,1,3,0,0,0,0,0.125,0.056603774,0,0,0,122,125,3,0,5,8,0.024,0,0.04,0.064,0
math3\analysis\polynomials\PolynomialFunction.java,org.apache.commons.math3.analysis.polynomials.PolynomialFunction,206,47,6,44,0.65625,0,0,3,1,18,0.010416667,0,0,0.0625,0.142857143,0.4,0.006289308,0,0,192,206,14,0,3,17,0.067961165,0,0.014563107,0.082524272,0
math3\analysis\polynomials\PolynomialFunctionLagrangeForm.java,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm,129,27,6,23,0.722222222,0,0,0,0,3,0,0,0,0,0,0.125,0,0,0,129,129,0,0,4,4,0,0,0.031007752,0.031007752,0
math3\analysis\polynomials\PolynomialFunctionNewtonForm.java,org.apache.commons.math3.analysis.polynomials.PolynomialFunctionNewtonForm,81,18,4,32,0.666666667,0,0,2,1,17,0.020833333,0,0,0.105263158,0.2,0.515151515,0.0125,0,0,72,81,9,0,1,10,0.111111111,0,0.012345679,0.12345679,0
math3\analysis\polynomials\PolynomialSplineFunction.java,org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunction,74,18,8,49,0.333333333,0,0,4,1,20,0.055555556,0,0,0.210526316,0.111111111,0.4,0.041666667,0,0,60,74,14,0,3,17,0.189189189,0,0.040540541,0.22972973,0
