relName,AvgWMC,CCMax,NTM,WMC,AvgSLOC,AvgSLOCExe,NA,NAIMP,NIM,NLM,NM,NMIMP,NMNpub,Nmpub,NumPara,SLOC,SLOCExe,stms,stmsExe,AID,CHM,DIT,NMA,NMI,NOA,PII,AMC,CBO,CC,DAC,DACquote,ICP,MPC,MPCNew,NIHICP,RFC,RFC1,UCL,bug
org.jfree.chart.ui.FontDisplayField,1.25,2,3,5,5,2.5,2,2,4,4,15,4,1,3,3,25,10,16,9,2,18,2,4,11,2,0.177777778,0,1,0,2,2,0,0,0,0,15,15,6,0
org.jfree.chart.text.G2TextMeasurer,1,1,2,2,5,3,1,1,2,2,13,2,0,2,4,13,6,9,2,1,15,1,2,11,1,0.111111111,0.5,2,1,1,1,4,1,12,4,14,14,4,0
org.jfree.chart.renderer.category.GanttRenderer,3.5625,18,10,57,20.625,14.25,95,5,16,16,268,16,4,12,41,338,228,204,128,5,271,5,13,252,5,0.372969188,6.25,22,100,2,1,181,67,447,77,459,382,43,0
org.jfree.chart.renderer.category.GradientBarPainter,3.444444444,9,5,31,21.66666667,16.33333333,3,3,9,9,18,9,3,6,30,200,147,139,98,1,18,1,7,9,1,0.206439394,2.111111111,6,19,0,0,25,11,25,25,47,26,30,0
org.jfree.chart.util.GradientPaintTransformType,2.4,5,3,12,7.6,4.2,6,6,5,5,13,5,2,3,2,53,21,33,19,1,12,1,2,8,1,0.202020202,0,1,0,4,1,0,0,0,0,13,13,0,0
org.jfree.chart.renderer.xy.GradientXYBarPainter,3.444444444,9,5,31,21.66666667,16.33333333,3,3,9,9,18,9,3,6,30,200,147,139,98,1,18,1,7,9,1,0.206439394,2,6,18,0,0,24,10,23,24,42,24,30,0
org.jfree.chart.renderer.GrayPaintScale,1.714285714,5,5,12,6.142857143,3.428571429,2,2,7,7,16,7,0,7,4,48,24,32,19,1,16,1,5,9,1,0.199494949,0,3,0,0,0,0,0,0,0,16,16,1,1
org.jfree.chart.block.GridArrangement,3.666666667,13,3,33,14.77777778,9.555555556,3,3,9,9,19,9,4,5,19,138,86,102,56,1,20,1,8,10,1,0.178451178,4.444444444,8,40,0,0,31,22,59,31,35,34,33,0
org.jfree.chart.renderer.category.GroupedStackedBarRenderer,4.428571429,13,2,31,28.28571429,18.57142857,93,2,7,7,259,7,2,5,24,203,130,113,62,5,260,5,2,252,5,0.458336936,9.571428571,21,67,1,1,106,51,293,68,448,373,24,0
org.jfree.chart.util.HashUtilities,1.9,3,3,19,5.9,3.3,0,0,0,10,21,10,0,10,18,61,33,46,25,1,23,1,10,11,1,0.151515152,0,3,0,0,0,0,0,0,0,21,21,4,0
org.jfree.chart.util.HexNumberFormat,1.285714286,3,6,9,4.571428571,2.142857143,5,5,7,7,18,7,0,7,10,39,15,30,13,2,21,2,7,11,2,0.194444444,0,4,0,0,0,0,0,0,0,18,18,3,0
org.jfree.chart.labels.HighLowItemLabelGenerator,3,7,3,21,12.14285714,7.857142857,3,3,7,7,15,7,0,7,9,91,55,60,38,1,14,1,4,8,1,0.224242424,1.142857143,8,8,2,2,6,2,6,6,16,16,5,0
org.jfree.chart.renderer.xy.HighLowRenderer,2.823529412,23,14,48,12.47058824,7.705882353,74,6,17,17,226,17,2,15,21,221,131,138,89,3,227,3,14,209,3,0.349161426,3,19,51,2,1,84,35,298,61,369,316,22,0
org.jfree.data.statistics.HistogramBin,1.5,4,6,12,5.375,2.875,4,4,8,8,17,8,0,8,3,49,23,35,18,1,17,1,6,9,1,0.203463203,0,2,0,0,0,0,0,0,0,17,17,0,0
org.jfree.data.statistics.HistogramDataset,2.142857143,10,14,45,8.80952381,5.285714286,7,3,21,21,49,21,4,17,29,192,111,143,82,5,51,5,17,28,5,0.304012346,0.904761905,12,19,2,2,26,15,66,23,60,60,21,0
org.jfree.data.statistics.HistogramType,2.4,5,3,12,7.4,4,5,5,5,5,13,5,2,3,2,47,20,31,19,1,12,1,2,8,1,0.202020202,0,1,0,3,1,0,0,0,0,13,13,0,0
org.jfree.chart.util.HorizontalAlignment,2.2,4,3,11,7,3.8,5,5,5,5,13,5,2,3,2,45,19,30,17,1,12,1,2,8,1,0.202020202,0,1,0,3,1,0,0,0,0,13,13,0,0
org.jfree.data.time.Hour,1.695652174,5,16,39,7.217391304,4.173913043,7,7,22,23,37,23,0,23,15,175,96,122,71,2,29,2,12,14,2,0.382097902,0.782608696,5,18,1,1,28,18,96,28,71,53,15,0
org.jfree.chart.encoders.ImageEncoderFactory,1.5,3,4,9,9,5.666666667,1,1,0,6,17,6,1,5,12,60,34,37,23,1,19,1,6,11,1,0.142857143,0.666666667,7,4,1,1,0,0,0,0,17,17,1,0
org.jfree.chart.imagemap.ImageMapUtilities,3.166666667,9,3,19,16.16666667,9.666666667,0,0,0,6,17,6,0,6,19,99,58,54,36,1,19,1,6,11,1,0.142857143,2.5,12,15,0,0,17,13,52,17,29,25,9,0
org.jfree.chart.title.ImageTitle,2.454545455,6,5,27,13.18181818,8.909090909,20,1,11,11,66,11,2,9,25,148,98,95,59,3,67,3,8,55,3,0.350574713,4.636363636,10,51,1,1,63,34,173,35,114,96,32,0
org.jfree.chart.renderer.category.IntervalBarRenderer,4.25,11,1,17,29.75,19.5,90,1,4,4,255,4,1,3,20,122,78,70,41,4,259,4,2,251,4,0.180412824,9.75,15,39,0,0,72,30,253,28,440,363,17,0
org.jfree.chart.labels.IntervalCategoryItemLabelGenerator,2.25,6,3,9,9.5,5.5,10,2,4,4,29,4,1,3,7,46,22,29,17,3,32,3,3,25,3,0.533653846,4.25,6,17,0,0,16,12,24,0,35,33,2,0
org.jfree.chart.labels.IntervalCategoryToolTipGenerator,2.4,6,3,12,9.4,5.4,10,2,5,5,28,5,1,4,8,53,27,35,22,3,30,3,3,23,3,0.380833333,3.6,6,18,0,0,18,13,32,0,35,32,2,0
org.jfree.chart.plot.IntervalMarker,1.545454545,7,10,17,5.909090909,3,18,4,11,11,51,11,0,11,16,71,33,47,30,2,52,2,9,40,2,0.215873016,1.090909091,5,12,0,0,26,11,124,9,61,56,5,0
org.jfree.data.xy.IntervalXYDelegate,1.904761905,6,7,40,7.142857143,4.19047619,6,6,21,21,30,21,2,19,20,159,88,113,65,1,30,1,19,9,1,0.218939394,0.666666667,10,14,0,0,10,6,29,10,35,34,5,0
org.jfree.chart.labels.IntervalXYItemLabelGenerator,2.222222222,10,7,20,11.77777778,7.222222222,8,1,9,9,30,9,1,8,19,111,65,66,43,2,30,2,6,21,2,0.343253968,2.666666667,6,24,0,0,30,14,87,0,36,35,12,0
org.jfree.data.xml.ItemHandler,1.571428571,3,5,11,7.142857143,3.714285714,4,4,7,7,18,7,0,7,11,56,26,35,19,2,21,2,7,11,2,0.194444444,1.428571429,8,10,2,2,18,8,20,18,31,24,7,0
org.jfree.chart.labels.ItemLabelAnchor,8,26,2,32,24.5,15.5,27,27,4,4,13,4,2,2,2,152,62,94,60,1,13,1,2,9,1,0.171717172,0,1,0,25,1,0,0,0,0,13,13,0,0
org.jfree.chart.labels.ItemLabelPosition,2.125,7,6,17,7.75,4.125,5,5,8,8,18,8,0,8,7,69,33,44,29,1,19,1,7,10,1,0.176136364,0.875,3,7,3,2,6,3,36,6,21,20,11,0
org.jfree.data.jdbc.JDBCCategoryDataset,5,28,5,35,17.71428571,11.28571429,8,3,7,7,49,7,0,7,14,129,79,67,42,3,53,3,7,42,3,0.21875,1.285714286,10,9,1,1,28,9,25,0,85,73,8,0
org.jfree.data.jdbc.JDBCPieDataset,4,17,3,24,15.33333333,10.33333333,7,2,6,6,42,6,0,6,13,96,62,52,35,3,46,3,6,36,3,0.214285714,0.5,9,3,1,1,7,3,6,0,68,61,8,0
org.jfree.data.jdbc.JDBCXYDataset,3.888888889,51,15,70,12.77777778,8.5,10,6,18,18,44,18,1,17,24,239,153,149,100,4,47,4,16,26,4,0.274789916,0.111111111,12,2,2,2,4,2,10,3,49,49,16,0
org.jfree.chart.JFreeChart,2.257142857,16,42,158,9.542857143,5.971428571,22,22,69,70,79,70,6,64,76,697,418,472,323,1,79,1,68,9,1,0.224857268,1.642857143,45,115,15,11,172,74,513,172,159,122,109,0
org.jfree.chart.JFreeChart,2,3,1,4,61.5,57.5,10,0,2,2,40,2,0,2,0,124,115,21,13,4,44,4,1,38,4,0.141880342,50,5,100,0,0,288,100,294,275,55,53,5,0
org.jfree.chart.resources.JFreeChartResources,1,1,1,1,3,1,1,1,1,1,12,1,0,1,0,12,1,4,1,2,15,2,1,11,2,0.111111111,0,0,0,0,0,0,0,0,0,12,12,0,0
org.jfree.data.xml.KeyHandler,1.5,2,3,9,6.833333333,3.166666667,3,3,6,6,17,6,2,4,12,46,19,25,15,2,20,2,6,11,2,0.19047619,1,5,6,2,2,8,4,10,8,21,21,5,0
org.jfree.data.KeyToGroupMap,3.333333333,8,3,40,12.66666667,7.833333333,4,4,10,12,21,12,2,10,12,158,94,105,69,1,21,1,10,9,1,0.212121212,0.083333333,8,1,2,2,3,1,9,3,22,22,12,0
org.jfree.data.KeyedObject,1.833333333,5,4,11,6.166666667,3.333333333,3,3,6,6,15,6,0,6,4,42,20,30,17,1,15,1,4,9,1,0.193939394,0.5,3,3,0,0,6,2,18,6,16,16,0,0
org.jfree.data.KeyedObjects,2.4375,9,5,39,9.1875,5.625,2,2,16,16,24,16,0,16,14,151,90,106,60,1,23,1,13,8,1,0.245670996,0.625,6,10,1,1,17,10,27,17,30,30,14,0
org.jfree.data.KeyedObjects2D,2.818181818,12,12,62,11.18181818,7.045454545,4,4,22,22,30,22,0,22,21,252,155,182,118,1,29,1,19,8,1,0.249242424,0.954545455,6,21,3,1,40,21,141,40,44,39,13,1
org.jfree.data.KeyedValueComparator,4.75,15,2,19,19.25,11.75,2,2,4,4,15,4,0,4,4,81,47,50,36,1,17,1,4,11,1,0.133333333,4,7,16,2,2,8,4,48,8,17,16,6,0
org.jfree.data.KeyedValueComparatorType,1.75,4,3,7,5.5,2.75,3,3,4,4,12,4,1,3,2,29,11,19,10,1,11,1,1,8,1,0.174242424,0,1,0,2,1,0,0,0,0,12,12,0,0
org.jfree.chart.ui.LCBLayout,3.5,11,5,28,15.25,10.375,7,7,8,8,19,8,0,8,10,131,83,112,56,1,21,1,8,11,1,0.148148148,0,1,0,0,0,0,0,0,0,19,19,20,0
org.jfree.chart.block.LabelBlock,1.666666667,7,14,30,6.722222222,4,16,8,18,18,56,18,2,16,20,132,72,95,61,2,56,2,15,38,2,0.343834688,1.555555556,16,28,4,3,64,26,284,48,129,91,25,0
org.jfree.chart.util.Layer,2,4,3,10,6.4,3.4,4,4,5,5,13,5,2,3,2,38,17,27,15,1,12,1,2,8,1,0.202020202,0,1,0,2,1,0,0,0,0,13,13,0,0
org.jfree.chart.renderer.category.LayeredBarRenderer,6.714285714,17,2,47,37.57142857,24.85714286,91,2,7,7,258,7,3,4,35,268,174,165,95,4,261,4,5,251,4,0.558190602,11,16,77,1,1,144,64,260,66,439,368,35,0
org.jfree.chart.title.LegendGraphic,2.026315789,16,30,77,7.526315789,4.473684211,23,15,38,38,75,38,3,35,27,304,170,213,145,2,74,2,34,37,2,0.331726674,1.684210526,15,64,9,4,122,49,904,99,137,112,51,0
org.jfree.chart.LegendItem,1.854166667,22,39,89,8.208333333,4.75,26,26,48,48,57,48,3,45,89,422,228,270,185,1,57,1,46,9,1,0.223726628,0.708333333,14,34,12,5,83,32,850,83,79,71,67,0
org.jfree.chart.title.LegendItemBlockContainer,1.25,3,7,10,5.5,3.125,15,4,8,8,59,8,0,8,8,50,25,37,20,3,62,3,7,51,3,0.225160256,1.5,10,12,0,0,20,10,57,14,114,89,4,0
org.jfree.chart.LegendItemCollection,1.375,4,7,11,4.5,2.125,2,2,8,8,17,8,0,8,4,40,17,28,15,1,17,1,6,9,1,0.203463203,0.125,4,1,1,1,2,1,17,2,19,18,4,0
org.jfree.chart.entity.LegendItemEntity,1.5,5,7,12,4.75,2.25,7,3,8,8,28,8,0,8,4,44,18,29,16,2,28,2,5,20,2,0.339774557,0.625,5,5,0,0,11,5,40,6,34,34,1,0
org.jfree.chart.LegendRenderingOrder,2.25,4,2,9,7,3.75,4,4,4,4,13,4,2,2,2,36,15,24,14,1,13,1,2,9,1,0.171717172,0,1,0,2,1,0,0,0,0,13,13,0,0
org.jfree.chart.title.LegendTitle,1.903225806,12,19,59,8.129032258,5.129032258,35,16,31,31,86,31,4,27,25,272,159,206,138,3,87,3,28,55,3,0.369731801,3.161290323,23,98,12,6,165,88,496,133,201,163,56,0
org.jfree.chart.util.LengthAdjustmentType,2.2,4,3,11,6.8,3.6,5,5,5,5,13,5,2,3,2,44,18,29,17,1,12,1,2,8,1,0.202020202,0,1,0,3,1,0,0,0,0,13,13,0,0
org.jfree.chart.block.LengthConstraintType,2.2,4,3,11,6.8,3.6,5,5,5,5,13,5,2,3,2,44,18,29,17,1,12,1,2,8,1,0.202020202,0,1,0,3,1,0,0,0,0,13,13,0,0
org.jfree.chart.renderer.category.LevelRenderer,2.416666667,7,7,29,14.66666667,9.583333333,73,4,12,12,223,12,3,9,39,183,115,110,60,3,224,3,9,211,3,0.340784008,4.416666667,17,53,0,0,102,44,234,48,393,323,31,0
org.jfree.chart.ui.Library,1.416666667,5,10,17,4.083333333,1.833333333,4,4,12,12,21,12,5,7,9,55,22,38,20,1,24,1,10,9,1,0.212121212,0,1,0,0,0,0,0,0,0,21,21,0,0
org.jfree.chart.ui.Licences,1.333333333,2,2,4,4,1.666666667,3,3,2,3,14,3,0,3,0,747,5,12,5,1,16,1,3,11,1,0.125,0,1,0,1,1,0,0,0,0,14,14,0,0
org.jfree.chart.renderer.category.LineAndShapeRenderer,2.257142857,23,28,79,9.857142857,6.314285714,81,12,35,35,245,35,0,35,44,360,221,233,151,3,248,3,31,210,3,0.415084696,3,22,105,3,1,207,87,459,95,416,341,21,0
org.jfree.chart.block.LineBorder,2.444444444,6,6,22,10.33333333,6.777777778,4,4,9,9,19,9,2,7,8,99,61,74,46,1,20,1,8,10,1,0.178451178,1.333333333,7,12,3,3,31,12,170,31,33,31,14,0
org.jfree.data.function.LineFunction2D,1,1,2,2,3.5,1.5,2,2,2,2,13,2,0,2,3,11,3,8,3,1,15,1,2,11,1,0.111111111,0,0,0,0,0,0,0,0,0,13,13,0,0
org.jfree.chart.needle.LineNeedle,1.75,3,2,7,6.75,3.75,10,1,4,4,33,4,1,3,5,31,15,21,12,2,32,2,0,29,2,0.04040404,1.25,2,5,0,0,8,5,53,0,43,36,5,0
org.jfree.chart.renderer.category.LineRenderer3D,2.8125,12,8,45,21.75,16.4375,88,7,16,16,254,16,2,14,36,358,263,260,153,4,252,4,9,238,4,0.487619048,4.5,21,72,2,1,136,60,396,84,429,349,58,0
org.jfree.chart.axis.LogAxis,2.40625,7,13,77,13.78125,9.59375,75,5,31,32,162,32,9,23,52,448,307,323,188,3,157,3,23,130,3,0.298203104,5.9375,20,190,2,2,345,169,960,266,234,215,77,0
org.jfree.chart.util.LogFormat,2.25,7,4,18,8.75,5.125,6,6,8,8,17,8,1,7,17,78,41,56,37,2,18,2,6,9,2,0.251082251,0,5,0,1,1,0,0,0,0,17,17,3,0
org.jfree.chart.axis.LogarithmicAxis,4.071428571,27,14,114,19.10714286,12.57142857,91,10,28,28,189,28,9,19,30,548,352,332,227,4,187,4,21,161,4,0.554148629,2.428571429,14,68,1,1,75,49,134,46,268,246,29,0
org.jfree.chart.needle.LongNeedle,2.4,6,3,12,14.6,11,10,1,5,5,34,5,1,4,5,77,55,62,42,2,33,2,1,29,2,0.151515152,3,1,15,0,0,14,12,59,0,44,37,9,0
org.jfree.chart.renderer.LookupPaintScale,2.636363636,10,7,29,9.727272727,5.818181818,5,5,11,11,20,11,2,9,9,161,64,111,72,1,20,1,9,9,1,0.210606061,0.727272727,7,8,2,2,11,4,69,11,25,24,10,0
org.jfree.chart.plot.Marker,1.8,15,23,63,6.485714286,3.657142857,14,14,35,35,44,35,5,30,25,243,128,177,124,1,47,1,33,9,1,0.222370766,1.028571429,14,36,11,8,80,32,383,80,57,53,40,0
org.jfree.chart.axis.MarkerAxisBand,2.571428571,9,3,18,16,11.71428571,8,8,7,7,16,7,1,6,18,122,82,77,44,1,16,1,5,9,1,0.199494949,2.428571429,12,17,3,3,28,15,90,28,31,28,21,0
org.jfree.chart.event.MarkerChangeEvent,1,1,2,2,3.5,1.5,3,1,2,2,20,2,0,2,1,10,3,7,3,3,24,3,2,18,3,0.166666667,0.5,1,1,1,1,2,1,2,0,20,20,3,0
org.jfree.data.xy.MatrixSeries,1.818181818,8,9,20,6,3.181818182,8,2,11,11,37,11,0,11,12,70,35,57,33,2,39,2,9,26,2,0.223809524,0.363636364,3,4,0,0,6,4,25,0,41,40,0,0
org.jfree.data.xy.MatrixSeriesCollection,1.6875,4,8,27,6.0625,3.4375,6,2,16,16,40,16,0,16,14,102,55,76,45,5,41,5,11,24,5,0.312100894,1.0625,9,17,1,1,28,17,61,23,58,54,11,0
org.jfree.data.statistics.MeanAndStandardDeviation,1.75,5,5,14,6,3.25,3,3,8,8,17,8,0,8,5,53,26,36,21,1,17,1,6,9,1,0.203463203,0.25,4,2,0,0,6,2,18,6,18,18,0,0
org.jfree.chart.plot.MeterInterval,1.9,8,8,19,7,3.9,6,6,10,10,20,10,2,8,10,78,39,56,38,1,21,1,9,10,1,0.18030303,1,7,10,4,3,26,10,198,26,28,27,15,0
org.jfree.chart.needle.MeterNeedle,1.576923077,10,20,41,5.692307692,3.076923077,9,9,26,26,35,26,4,22,28,161,80,113,72,1,44,1,24,9,1,0.220606061,0.730769231,6,19,5,3,53,19,269,53,47,45,34,0
org.jfree.chart.plot.MeterPlot,2.254545455,21,30,124,10.6,7.090909091,57,28,55,55,119,55,9,46,57,615,390,434,269,2,116,2,49,64,2,0.301904762,1.654545455,26,91,18,7,149,78,675,115,192,152,90,0
org.jfree.chart.needle.MiddlePinNeedle,2.25,4,2,9,11.25,7.5,10,1,4,4,33,4,1,3,5,49,30,36,22,2,32,2,0,29,2,0.04040404,1.25,2,5,0,0,8,5,53,0,43,36,6,0
org.jfree.data.time.Millisecond,1.944444444,8,14,35,8.333333333,5.055555556,9,9,18,18,33,18,0,18,17,161,91,113,66,2,26,2,8,15,2,0.330864198,1.222222222,3,22,1,1,37,22,90,36,84,52,14,0
org.jfree.chart.renderer.category.MinMaxCategoryRenderer,2.210526316,13,11,42,12.10526316,7.789473684,79,10,19,19,232,19,4,15,25,245,148,164,106,3,235,3,18,213,3,0.238399738,2.105263158,14,40,5,3,76,34,236,47,402,329,34,1
org.jfree.data.time.Minute,1.80952381,5,14,38,8.476190476,5.095238095,8,8,20,21,36,21,0,21,16,188,107,130,75,2,29,2,11,15,2,0.337037037,0.904761905,6,19,1,1,34,19,115,34,75,54,16,0
org.jfree.chart.axis.ModuloAxis,2.352941176,6,6,40,11.88235294,7.470588235,84,3,17,17,178,17,7,10,31,207,127,117,78,4,176,4,10,161,4,0.494408369,2.117647059,4,36,1,1,59,36,146,34,257,235,14,0
org.jfree.data.time.Month,1.956521739,8,14,45,8.913043478,5.130434783,5,5,20,23,37,23,2,21,16,212,118,141,94,2,29,2,12,14,2,0.382097902,0.565217391,5,13,0,0,22,9,92,22,51,48,17,0
org.jfree.chart.axis.MonthDateFormat,1.909090909,7,8,21,11.63636364,8.363636364,3,3,10,11,21,11,0,11,23,133,92,105,83,2,23,2,10,10,2,0.232323232,6.545454545,8,72,1,1,144,72,360,144,24,23,14,0
org.jfree.data.time.MovingAverage,6.166666667,12,1,37,28.33333333,19,0,0,0,6,17,6,0,6,24,172,114,117,71,1,19,1,6,11,1,0.142857143,7.5,13,45,0,0,62,37,86,62,69,36,22,0
org.jfree.chart.plot.MultiplePiePlot,2.904761905,13,12,61,13.61904762,9.142857143,37,8,21,21,87,21,3,18,15,296,192,212,140,2,86,2,17,66,2,0.312257496,3.904761905,32,82,4,4,116,53,387,92,244,129,33,1
org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,2.333333333,6,4,21,10.55555556,7,5,5,9,9,17,9,1,8,9,103,63,77,43,1,16,1,6,8,1,0.233766234,0.555555556,9,5,1,1,9,3,9,9,19,19,5,0
org.jfree.data.function.NormalDistributionFunction2D,1,1,4,4,3.75,1.75,2,2,4,4,15,4,0,4,3,19,7,12,5,1,17,1,4,11,1,0.133333333,0,1,0,0,0,0,0,0,0,15,15,0,0
org.jfree.data.xy.NormalizedMatrixSeries,1,1,6,6,4.333333333,2.333333333,11,3,6,6,40,6,0,6,8,31,14,24,10,3,41,3,3,34,3,0.325638138,1.166666667,3,7,0,0,19,7,28,0,46,45,0,0
org.jfree.chart.renderer.NotOutlierException,1,1,1,1,3,1,6,0,1,1,30,1,0,1,1,5,1,3,1,3,34,3,1,29,3,0.125,0,1,0,0,0,0,0,0,0,30,30,0,0
org.jfree.chart.axis.NumberAxis,2.868421053,17,19,109,19.47368421,14.52631579,81,11,34,38,168,38,11,27,47,754,552,566,399,3,168,3,29,130,3,0.2632494,13.81578947,25,525,5,4,1104,481,3020,997,243,223,103,0
org.jfree.chart.axis.NumberAxis3D,2.666666667,6,2,8,15.33333333,11,82,1,3,3,170,3,0,3,7,49,33,35,16,4,174,4,2,167,4,0.513095238,5.666666667,9,17,0,0,32,11,174,5,250,226,12,0
org.jfree.chart.util.NumberCellRenderer,2,3,1,4,11.5,6.5,0,0,2,2,13,2,0,2,6,25,13,14,10,2,16,2,2,11,2,0.148148148,0,0,0,0,0,0,0,0,0,13,13,3,0
org.jfree.chart.axis.NumberTick,1,1,3,3,5,1.666666667,8,1,3,3,23,3,0,3,11,18,5,10,5,3,28,3,3,20,3,0.1875,0.666666667,5,2,0,0,13,2,7,0,26,25,5,0
org.jfree.chart.axis.NumberTickUnit,2,5,3,14,6.571428571,3.571428571,5,2,7,7,20,7,0,7,8,50,25,34,22,2,19,2,3,13,2,0.328431373,0.714285714,2,5,1,1,9,5,25,0,22,22,3,0
org.jfree.data.time.ohlc.OHLC,2,7,5,12,6.666666667,3.666666667,4,4,6,6,16,6,0,6,5,46,22,33,21,1,17,1,5,10,1,0.169191919,0,0,0,0,0,0,0,0,0,16,16,0,0
org.jfree.data.xy.OHLCDataItem,2,8,6,18,7.555555556,3.888888889,7,7,9,9,19,9,0,9,8,77,35,51,32,1,20,1,8,10,1,0.178451178,0,4,0,1,1,0,0,0,0,19,19,3,0
org.jfree.data.time.ohlc.OHLCItem,1.571428571,2,3,11,6.571428571,3.285714286,3,0,7,7,23,7,0,7,5,48,23,27,15,2,26,2,7,16,2,0.194444444,1.571428571,3,11,0,0,17,11,30,9,29,29,6,0
org.jfree.data.time.ohlc.OHLCSeries,1.5,3,3,6,5.25,2.5,10,0,4,4,48,4,0,4,8,23,10,14,7,3,51,3,3,44,3,0.194907407,1.75,5,7,0,0,18,7,56,8,62,61,5,0
org.jfree.data.time.ohlc.OHLCSeriesCollection,1.375,4,19,33,5,2.583333333,6,2,24,24,47,24,1,23,33,125,62,89,46,4,47,4,19,23,4,0.37952381,1.166666667,14,28,2,2,39,25,112,35,76,68,20,0
org.jfree.chart.util.ObjectList,1,1,5,5,2.8,0.8,5,0,5,5,21,5,0,5,5,16,4,10,4,2,21,2,2,16,2,0.200779727,0.8,0,4,0,0,9,4,29,0,27,27,0,0
org.jfree.chart.util.ObjectUtilities,2.842105263,7,5,54,11.57894737,6.684210526,4,4,1,19,30,19,3,16,34,227,127,135,85,1,32,1,19,11,1,0.158333333,0.105263158,14,2,0,0,3,1,23,3,31,31,16,0
org.jfree.chart.renderer.Outlier,1.545454545,5,9,17,5.545454545,2.909090909,2,2,11,11,20,11,0,11,8,65,32,42,24,1,20,1,9,9,1,0.210606061,0,2,0,1,1,0,0,0,0,20,20,5,0
org.jfree.chart.renderer.OutlierList,1.222222222,2,7,11,4.777777778,2.555555556,3,3,9,9,20,9,0,9,5,48,23,34,15,1,22,1,9,11,1,0.15,0.444444444,1,4,2,2,5,4,8,5,24,24,9,0
org.jfree.chart.renderer.OutlierListCollection,1.5,5,7,12,5.5,2.875,3,3,8,8,19,8,1,7,5,49,23,34,18,1,21,1,8,11,1,0.148148148,0.75,2,6,1,1,11,6,27,11,31,24,7,0
org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator,1,1,2,2,4,2,0,0,2,2,13,2,0,2,1,11,4,5,2,1,15,1,2,11,1,0.111111111,0.5,2,1,0,0,2,1,38,2,14,14,0,1
org.jfree.chart.util.PaintList,2.714285714,6,3,19,9.714285714,5.714285714,5,0,7,7,24,7,2,5,6,70,40,53,34,2,25,2,5,17,2,0.553606238,2,4,14,0,0,30,14,102,20,31,29,5,0
org.jfree.chart.PaintMap,2,6,4,18,7.777777778,4.666666667,2,2,9,9,18,9,2,7,7,74,42,56,30,1,18,1,7,9,1,0.206439394,0.333333333,6,3,1,1,8,3,66,8,22,21,13,0
org.jfree.chart.ui.PaintSample,1,1,5,5,5.6,3.6,2,2,5,5,16,5,0,5,3,32,18,26,10,2,19,2,5,11,2,0.185185185,0,1,0,2,2,0,0,0,0,16,16,11,0
org.jfree.chart.title.PaintScaleLegend,2.5,13,17,70,12.03571429,8.392857143,30,11,28,28,83,28,3,25,25,350,235,243,163,3,84,3,25,55,3,0.368737106,4.392857143,22,123,5,4,183,78,625,145,158,128,44,0
org.jfree.chart.util.PaintUtilities,4,7,1,16,18.5,12,0,0,1,4,15,4,1,3,7,76,48,46,28,1,17,1,4,11,1,0.133333333,0,6,0,0,0,0,0,0,0,15,15,9,0
org.jfree.chart.axis.PeriodAxis,2.652173913,19,24,122,13.06521739,8.630434783,84,14,46,46,167,46,8,38,68,618,397,404,260,3,153,3,28,121,3,0.432692926,3.586956522,27,165,7,6,301,149,979,228,276,241,93,0
org.jfree.chart.axis.PeriodAxisLabelInfo,2.125,11,13,34,8.4375,4.9375,14,14,16,16,24,16,2,14,16,152,79,102,67,1,23,1,13,8,1,0.245670996,0.4375,8,7,11,5,17,7,169,17,30,29,31,0
org.jfree.chart.demo.PieChartDemo1,1,1,5,5,7.4,5.4,0,0,1,5,24,5,2,3,3,39,27,27,16,3,28,3,5,19,3,0.208333333,2.8,10,14,0,0,36,14,48,34,106,32,6,0
org.jfree.data.xml.PieDatasetHandler,1.8,4,3,9,6.8,3,2,1,5,5,22,5,0,5,9,37,15,22,12,3,26,3,5,17,3,0.208333333,1.8,6,9,1,1,15,7,47,12,34,26,3,0
org.jfree.chart.plot.PieLabelDistributor,2.888888889,5,2,26,11,7.111111111,2,1,9,9,24,9,5,4,9,102,64,81,45,2,25,2,7,15,2,0.233660131,6,4,54,0,0,61,44,88,36,30,30,10,0
org.jfree.chart.plot.PieLabelLinkStyle,2.2,4,3,11,7,3.8,4,4,5,5,13,5,2,3,2,44,19,29,17,1,12,1,2,8,1,0.202020202,0,1,0,3,1,0,0,0,0,13,13,0,0
org.jfree.chart.plot.PieLabelRecord,1.8125,11,14,29,6.125,3.1875,8,8,16,16,25,16,0,16,11,108,51,76,48,1,25,1,14,9,1,0.216161616,0.0625,2,1,1,1,2,1,33,2,27,26,3,0
org.jfree.chart.plot.PiePlot,2.277777778,49,84,287,10.88095238,7.317460317,91,62,126,126,191,126,19,107,127,1440,922,1000,632,2,191,2,121,65,2,0.310876919,2.507936508,48,316,29,12,521,259,1980,446,349,287,181,1
org.jfree.chart.plot.PiePlot3D,7.083333333,43,9,85,53.5,42.83333333,94,3,12,12,198,12,3,9,21,647,514,426,298,3,199,3,9,186,3,0.452513228,6.5,18,78,0,0,133,68,551,37,350,287,70,0
org.jfree.chart.plot.PiePlotState,1,1,21,21,3.095238095,1.095238095,11,10,21,21,35,21,0,21,11,77,23,55,23,2,38,2,21,14,2,0.212121212,0.047619048,1,1,3,1,2,1,2,0,37,37,10,0
