relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math\distribution\GammaDistributionImpl.java,org.apache.commons.math.distribution.GammaDistributionImpl,81,19,6,50,0.966666666666667,3,0,0,0,1,0,0,0,0,0,0.0196078431372549,0,0,0,81,81,0,0,1,1,0,0,0.0123456790123457,0.0123456790123457,0
math\distribution\HypergeometricDistributionImpl.java,org.apache.commons.math.distribution.HypergeometricDistributionImpl,141,28,5,50,0.9375,3,0,0,1,8,0.03125,0,0,0,0.166666666666667,0.156862745098039,0.0161290322580645,0,0,138,141,11,8,29,40,0.0780141843971631,0.0567375886524823,0.205673758865248,0.283687943262411,0
math\distribution\NormalDistributionImpl.java,org.apache.commons.math.distribution.NormalDistributionImpl,93,22,7,51,0.931818181818182,3,0,0,0,1,0,0,0,0,0,0.0192307692307692,0,0,0,93,93,0,0,3,3,0,0,0.032258064516129,0.032258064516129,0
math\distribution\PascalDistributionImpl.java,org.apache.commons.math.distribution.PascalDistributionImpl,76,16,7,48,0.962962962962963,3,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0
math\distribution\PoissonDistributionImpl.java,org.apache.commons.math.distribution.PoissonDistributionImpl,64,15,10,49,0.851851851851852,3,0,1,1,4,0,0,0,0.0625,0.0909090909090909,0.08,0,0,0,59,64,7,2,5,12,0.109375,0.03125,0.078125,0.1875,0
math\distribution\TDistributionImpl.java,org.apache.commons.math.distribution.TDistributionImpl,62,13,5,46,1,3,0,0,0,1,0,0,0,0,0,0.0212765957446809,0,0,0,62,62,0,0,1,1,0,0,0.0161290322580645,0.0161290322580645,0
math\distribution\WeibullDistributionImpl.java,org.apache.commons.math.distribution.WeibullDistributionImpl,69,16,4,38,0.962962962962963,3,0,0,0,1,0,0,0,0,0,0.0256410256410256,0,0,0,69,69,0,0,8,8,0,0,0.115942028985507,0.115942028985507,0
math\distribution\ZipfDistributionImpl.java,org.apache.commons.math.distribution.ZipfDistributionImpl,65,16,4,32,0.777777777777778,3,0,0,0,2,0,0,0,0,0,0.0606060606060606,0,0,0,65,65,0,0,1,1,0,0,0.0153846153846154,0.0153846153846154,0
math\estimation\AbstractEstimator.java,org.apache.commons.math.estimation.AbstractEstimator,129,25,12,54,0.878787878787879,1,2,0,1,3,0.0121212121212121,0,0,0,0.0769230769230769,0.0545454545454545,0.00645161290322579,0,0,123,129,17,11,16,33,0.131782945736434,0.0852713178294574,0.124031007751938,0.255813953488372,0
math\estimation\EstimatedParameter.java,org.apache.commons.math.estimation.EstimatedParameter,39,8,1,19,0.642857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,36,36,0,0,0.923076923076923,0.923076923076923,0
math\estimation\EstimationException.java,org.apache.commons.math.estimation.EstimationException,7,1,1,44,0,4,0,0,0,1,0,0,0,0,0,0.0222222222222222,0,0,0,7,7,0,0,0,0,0,0,0,0,0
math\estimation\GaussNewtonEstimator.java,org.apache.commons.math.estimation.GaussNewtonEstimator,68,13,14,68,0.75,2,0,0,0,4,0,0,0,0,0,0.0579710144927536,0,0,0,68,68,0,0,1,1,0,0,0.0147058823529412,0.0147058823529412,0
math\estimation\LevenbergMarquardtEstimator.java,org.apache.commons.math.estimation.LevenbergMarquardtEstimator,473,97,7,65,0.829059829059829,2,0,0,0,3,0,0,0,0,0,0.0454545454545455,0,0,0,456,473,30,13,17,47,0.0634249471458774,0.0274841437632135,0.0359408033826638,0.0993657505285412,0
math\estimation\SimpleEstimationProblem.java,org.apache.commons.math.estimation.SimpleEstimationProblem,29,8,4,18,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,2,2,0,2,0.0689655172413793,0.0689655172413793,0,0.0689655172413793,0
math\estimation\WeightedMeasurement.java,org.apache.commons.math.estimation.WeightedMeasurement,34,9,1,20,0.78125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,3,3,0,3,0.0882352941176471,0.0882352941176471,0,0.0882352941176471,0
math\fraction\AbstractFormat.java,org.apache.commons.math.fraction.AbstractFormat,77,18,10,70,0.916666666666667,3,2,0,0,2,0,0,0,0,0,0.028169014084507,0,0,0,77,77,0,0,0,0,0,0,0,0,0
math\fraction\BigFraction.java,org.apache.commons.math.fraction.BigFraction,373,89,12,72,0.945382323733863,2,0,0,0,0,0.000937879289418575,0,0,0,0,0,0.000482105382564832,0,0,368,373,12,7,8,20,0.032171581769437,0.0187667560321716,0.0214477211796247,0.0536193029490617,0
math\fraction\BigFractionField.java,org.apache.commons.math.fraction.BigFractionField,20,5,2,16,1.25,1,0,1,0,1,0.0833333333333333,0,0,0.166666666666667,0,0.0588235294117647,0.037037037037037,0,0,17,20,3,0,0,3,0.15,0,0,0.15,0
math\fraction\BigFractionFormat.java,org.apache.commons.math.fraction.BigFractionFormat,113,25,14,93,1.07692307692308,4,1,0,0,2,0,0,0,0,0,0.0212765957446809,0,0,0,113,113,0,0,1,1,0,0,0.00884955752212389,0.00884955752212389,0
math\fraction\Fraction.java,org.apache.commons.math.fraction.Fraction,307,69,10,50,0.960344827586207,2,0,9,2,6,0.0642409314823108,0,0,0.128571428571429,0.181818181818182,0.117647058823529,0.0327702201053125,0,0,256,307,54,3,25,79,0.175895765472313,0.00977198697068404,0.0814332247557003,0.257328990228013,0
math\fraction\FractionConversionException.java,org.apache.commons.math.fraction.FractionConversionException,9,2,0,49,2,5,0,0,0,1,0,0,0,0,0,0.02,0,0,0,9,9,0,0,0,0,0,0,0,0,0
math\fraction\FractionField.java,org.apache.commons.math.fraction.FractionField,20,5,2,16,1.25,1,0,1,0,1,0.0833333333333333,0,0,0.166666666666667,0,0.0588235294117647,0.037037037037037,0,0,17,20,3,0,0,3,0.15,0,0,0.15,0
math\fraction\FractionFormat.java,org.apache.commons.math.fraction.FractionFormat,104,22,13,100,1.07692307692308,4,1,0,0,3,0,0,0,0,0,0.0297029702970297,0,0,0,104,104,0,0,1,1,0,0,0.00961538461538462,0.00961538461538462,0
math\fraction\ProperBigFractionFormat.java,org.apache.commons.math.fraction.ProperBigFractionFormat,102,20,8,97,1,5,0,0,0,2,0,0,0,0,0,0.0204081632653061,0,0,0,102,102,0,0,0,0,0,0,0,0,0
math\fraction\ProperFractionFormat.java,org.apache.commons.math.fraction.ProperFractionFormat,97,17,10,105,1,5,0,0,0,3,0,0,0,0,0,0.0283018867924528,0,0,0,97,97,0,0,0,0,0,0,0,0,0
math\genetics\AbstractListChromosome.java,org.apache.commons.math.genetics.AbstractListChromosome,26,8,9,22,0.833333333333333,2,2,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,2,2,0,0,0.0769230769230769,0.0769230769230769,0
math\genetics\BinaryChromosome.java,org.apache.commons.math.genetics.BinaryChromosome,35,12,7,29,undefined,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,2,2,0,0,0.0571428571428571,0.0571428571428571,0
math\genetics\BinaryMutation.java,org.apache.commons.math.genetics.BinaryMutation,13,3,9,16,undefined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,1,1,0,0,0.0769230769230769,0.0769230769230769,0
math\genetics\Chromosome.java,org.apache.commons.math.genetics.Chromosome,28,9,2,16,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0
math\genetics\ChromosomePair.java,org.apache.commons.math.genetics.ChromosomePair,19,4,3,14,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,1,1,0,0,0.0526315789473684,0.0526315789473684,0
math\genetics\ElitisticListPopulation.java,org.apache.commons.math.genetics.ElitisticListPopulation,29,7,4,28,0.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0
math\genetics\FixedGenerationCount.java,org.apache.commons.math.genetics.FixedGenerationCount,19,5,2,14,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,1,1,0,0,0.0526315789473684,0.0526315789473684,0
math\genetics\GeneticAlgorithm.java,org.apache.commons.math.genetics.GeneticAlgorithm,78,18,9,25,0.9,1,0,1,0,1,0.0111111111111112,0,0,0.0526315789473684,0,0.0384615384615385,0.00584795321637431,0,0,72,78,12,6,1,13,0.153846153846154,0.0769230769230769,0.0128205128205128,0.166666666666667,0
math\genetics\InvalidRepresentationException.java,org.apache.commons.math.genetics.InvalidRepresentationException,15,4,1,39,1.33333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0
math\genetics\ListPopulation.java,org.apache.commons.math.genetics.ListPopulation,55,16,7,23,0.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,3,3,0,0,0.0545454545454545,0.0545454545454545,0
math\genetics\OnePointCrossover.java,org.apache.commons.math.genetics.OnePointCrossover,31,6,10,18,undefined,1,0,0,1,0,0,0,0,0,0.0909090909090909,0,0,0,0,30,30,0,0,3,3,0,0,0.1,0.1,0
math\genetics\RandomKey.java,org.apache.commons.math.genetics.RandomKey,106,27,14,35,0.863636363636364,3,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,4,4,0,0,0.0380952380952381,0.0380952380952381,0
math\genetics\RandomKeyMutation.java,org.apache.commons.math.genetics.RandomKeyMutation,15,2,11,16,undefined,1,0,0,0,2,0,0,0,0,0,0.117647058823529,0,0,0,15,15,0,0,0,0,0,0,0,0,0
math\genetics\TournamentSelection.java,org.apache.commons.math.genetics.TournamentSelection,34,7,9,24,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0
math\geometry\CardanEulerSingularityException.java,org.apache.commons.math.geometry.CardanEulerSingularityException,7,2,0,44,0,4,0,0,0,1,0,0,0,0,0,0.0222222222222222,0,0,0,7,7,0,0,4,4,0,0,0.571428571428571,0.571428571428571,0
math\geometry\NotARotationMatrixException.java,org.apache.commons.math.geometry.NotARotationMatrixException,7,1,1,44,0,4,0,0,0,1,0,0,0,0,0,0.0222222222222222,0,0,0,7,7,0,0,4,4,0,0,0.571428571428571,0.571428571428571,0
math\geometry\Rotation.java,org.apache.commons.math.geometry.Rotation,507,63,6,48,0.55,1,0,0,0,4,0,0,0,0,0,0.0816326530612245,0,0,0,507,507,0,0,0,0,0,0,0,0,0
math\geometry\RotationOrder.java,org.apache.commons.math.geometry.RotationOrder,50,5,3,15,1.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,48,48,0,0,0.96,0.96,0
math\geometry\Vector3D.java,org.apache.commons.math.geometry.Vector3D,204,47,9,46,0.856862745098039,1,0,0,0,2,0,0,0,0,0,0.0425531914893617,0,0,0,204,204,0,0,4,4,0,0,0.0196078431372549,0.0196078431372549,0
math\geometry\Vector3DFormat.java,org.apache.commons.math.geometry.Vector3DFormat,131,26,12,50,0.920454545454545,3,0,0,0,2,0,0,0,0,0,0.0392156862745098,0,0,0,131,131,0,0,0,0,0,0,0,0,0
math\linear\AbstractFieldMatrix.java,org.apache.commons.math.linear.AbstractFieldMatrix,757,172,21,83,0.779411764705882,1,3,0,1,2,0,0,0,0,0.0454545454545455,0.0238095238095238,0,0,0,758,757,22,23,19,41,0.0290620871862616,0.0303830911492734,0.0250990752972259,0.0541611624834875,0
math\linear\AbstractRealMatrix.java,org.apache.commons.math.linear.AbstractRealMatrix,733,156,20,92,0.825396825396825,1,4,0,0,2,0,0,1,0,0,0.021505376344086,0,0,0.2,733,733,0,0,13,13,0,0,0.0177353342428377,0.0177353342428377,0
math\linear\Array2DRowFieldMatrix.java,org.apache.commons.math.linear.Array2DRowFieldMatrix,409,87,14,109,0.87012987012987,2,0,0,1,2,0.218614718614719,0,0,0,0.0666666666666667,0.0181818181818182,0.116898148148148,0,0,405,409,14,10,19,33,0.0342298288508557,0.0244498777506112,0.0464547677261614,0.0806845965770171,0
math\linear\Array2DRowRealMatrix.java,org.apache.commons.math.linear.Array2DRowRealMatrix,404,87,13,122,0.87012987012987,2,0,0,1,2,0.218614718614719,0,0,0,0.0714285714285714,0.016260162601626,0.116898148148148,0,0,400,404,14,10,19,33,0.0346534653465347,0.0247524752475248,0.047029702970297,0.0816831683168317,0
