relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math\genetics\GeneticAlgorithm.java,org.apache.commons.math.genetics.GeneticAlgorithm,72,17,9,24,0.888888889,1,0,17,9,24,0.888888889,1,0,1,1,1,1,1,1,0,72,72,0,0,72,1,0,0,1,0
math\genetics\InvalidRepresentationException.java,org.apache.commons.math.genetics.InvalidRepresentationException,15,4,1,39,1.333333333,3,0,4,1,39,1.333333333,3,0,1,1,1,1,1,1,0,15,15,0,0,15,1,0,0,1,0
math\genetics\ListPopulation.java,org.apache.commons.math.genetics.ListPopulation,55,16,7,23,0.45,1,1,16,7,23,0.45,1,1,1,1,1,1,1,1,0,55,55,0,0,55,1,0,0,1,0
math\genetics\OnePointCrossover.java,org.apache.commons.math.genetics.OnePointCrossover,31,6,9,18,,1,0,6,9,18,,1,0,1,1,1,1,1,1,0,31,31,0,0,31,1,0,0,1,0
math\genetics\RandomKey.java,org.apache.commons.math.genetics.RandomKey,106,27,14,35,0.863636364,3,0,27,14,35,0.863636364,3,0,1,1,1,1,1,1,0,106,106,0,0,106,1,0,0,1,0
math\genetics\RandomKeyMutation.java,org.apache.commons.math.genetics.RandomKeyMutation,15,2,11,18,,1,0,2,11,18,,1,0,1,1,1,1,1,1,0,15,15,0,0,15,1,0,0,1,0
math\genetics\TournamentSelection.java,org.apache.commons.math.genetics.TournamentSelection,34,7,9,24,0.25,1,0,7,9,24,0.25,1,0,1,1,1,1,1,1,0,34,34,0,0,34,1,0,0,1,0
math\geometry\Vector3DFormat.java,org.apache.commons.math.geometry.Vector3DFormat,131,26,12,52,0.920454545,3,0,26,12,52,0.920454545,3,0,1,1,1,1,1,1,0,131,131,0,0,131,1,0,0,1,0
math\linear\AbstractFieldMatrix.java,org.apache.commons.math.linear.AbstractFieldMatrix,758,172,20,85,0.779411765,1,3,172,20,85,0.779411765,1,3,1,1,1,1,1,1,0,758,758,0,0,758,1,0,0,1,0
math\linear\AbstractRealMatrix.java,org.apache.commons.math.linear.AbstractRealMatrix,733,156,20,94,0.825396825,1,3,156,20,94,0.825396825,1,3,1,1,1,1,1,1,0,733,733,0,0,733,1,0,0,1,0
math\linear\Array2DRowFieldMatrix.java,org.apache.commons.math.linear.Array2DRowFieldMatrix,405,87,13,111,0.651515152,2,0,87,13,111,0.651515152,2,0,1,1,1,1,1,1,0,405,405,0,0,405,1,0,0,1,0
math\linear\Array2DRowRealMatrix.java,org.apache.commons.math.linear.Array2DRowRealMatrix,400,87,12,124,0.651515152,2,0,87,12,124,0.651515152,2,0,1,1,1,1,1,1,0,400,400,0,0,400,1,0,0,1,0
math\linear\ArrayFieldVector.java,org.apache.commons.math.linear.ArrayFieldVector,467,120,16,85,0.636363636,1,0,120,16,85,0.636363636,1,0,1,1,1,1,1,1,0,467,467,0,0,467,1,0,0,1,0
math\linear\ArrayRealVector.java,org.apache.commons.math.linear.ArrayRealVector,902,252,18,151,0.697674419,1,0,252,18,151,0.697674419,1,0,1,1,1,1,1,1,0,902,902,0,0,902,1,0,0,1,0
math\linear\BiDiagonalTransformer.java,org.apache.commons.math.linear.BiDiagonalTransformer,227,64,4,29,0.592592593,1,0,64,4,29,0.592592593,1,0,1,1,1,1,1,1,0,227,227,0,0,227,1,0,0,1,0
math\linear\BlockFieldMatrix.java,org.apache.commons.math.linear.BlockFieldMatrix,1088,193,16,114,0.492997199,2,0,193,16,114,0.492997199,2,0,1,1,1,1,1,1,0,1088,1088,0,0,1088,1,0,0,1,0
