"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.apache.commons.math.genetics",35.9285714285714,9.14285714285714,3.14285714285714,10.2142857142857,NA,0.5,0.285714285714286,7.71428571428571,2.64285714285714,9.07142857142857,NA,0.5,0.285714285714286,0.875187969928571,0.873015873,0.876190476214286,0.864627477785714,0.857142857142857,0.857142857142857,31.3571428571429,1.21428571428571,1.92857142857143,33.2857142857143,0.898737227714286,0.0155677655714286,0.0332562175,0.931993445142857,106,27,8,24,NA,2,2,27,7,24,NA,2,2,1,1,1,1,1,1,106,17,24,106,1,0.217948718,0.307692308,1,503,128,44,143,NA,7,4,108,37,127,NA,7,4,12.252631579,12.222222222,12.266666667,12.104784689,12,12,439,17,27,466,12.582321188,0.217948718,0.465587045,13.047908232,0
"org.apache.commons.math.geometry",151,24,1.83333333333333,22.5,0.575386215,1,0,0.666666666666667,0,1.16666666666667,0.0012636165,0,0,0.0138888888333333,0,0.0319982811666667,0.0006805115,0,0,4.16666666666667,0,10.3333333333333,14.5,0.0243069898333333,0,0.352340557666667,0.376647547666667,507,63,5,37,1.125,2,0,4,0,4,0.007581699,0,0,0.083333333,0,0.108108108,0.004083069,0,0,21,0,47,48,0.102941176,0,0.94,0.96,906,144,11,135,3.45231729,6,0,4,0,7,0.007581699,0,0,0.083333333,0,0.191989687,0.004083069,0,0,25,0,62,87,0.145841939,0,2.114043346,2.259885286,0
"org.apache.commons.math.linear",317.138888888889,65.1666666666667,5.63888888888889,60.7777777777778,NA,0.75,0.361111111111111,52.0555555555556,4.69444444444444,49.3611111111111,NA,0.5,0.222222222222222,0.744219398888889,0.746230158722222,0.749602451416667,0.807175251361111,0.722222222222222,0.727777777777778,257.666666666667,3.16666666666667,3.75,261.416666666667,0.745471631861111,0.00906615775,0.00672187286111111,0.752193504722222,1154,202,19,191,NA,3,4,202,13,191,NA,3,3,1,1,1,1.5,1,1,1154,71,56,1154,1,0.09686221,0.071794872,1,11417,2346,203,2188,NA,27,13,1874,169,1777,NA,18,8,26.79189836,26.864285714,26.985688251,29.058309049,26,26.2,9276,114,135,9411,26.836978747,0.326381679,0.241987423,27.07896617,6
"org.apache.commons.math.ode",81.1666666666667,14,3.66666666666667,24.6666666666667,1.14501096483333,1,0.666666666666667,4.33333333333333,1.66666666666667,13,0.182510964833333,0.333333333333333,0.5,0.2232927655,0.2,0.208058608,0.1907988685,0.166666666666667,0.3055555555,31.6666666666667,3,2.5,34.1666666666667,0.2352902385,0.0473890038333333,0.0336185875,0.268908826,161,33,9,71,2,2,2,16,8,71,0.885416667,2,1,1,1,1,1,1,1,146,10,6,146,1,0.2,0.12,1,487,84,22,148,6.870065789,6,4,26,10,78,1.095065789,2,3,1.339756593,1.2,1.248351648,1.144793211,1,1.833333333,190,18,15,205,1.411741431,0.284334023,0.201711525,1.613452956,0
"org.apache.commons.math.ode.events",89.6666666666667,20.3333333333333,5.66666666666667,23.3333333333333,1.11282051266667,0.666666666666667,0,1.33333333333333,0.333333333333333,0.666666666666667,0.0467948716666667,0,0,0.0459770113333333,0.0303030303333333,0.0234343433333333,0.0289915193333333,0,0,4.66666666666667,0.666666666666667,3.66666666666667,8.33333333333333,0.0303030303333333,0.005309156,0.0247896756666667,0.055092706,154,31,10,32,2,2,0,4,1,1,0.125,0,0,0.137931034,0.090909091,0.04,0.078125,0,0,14,1,10,24,0.090909091,0.009433962,0.064935065,0.155844156,269,61,17,70,3.338461538,2,0,4,1,2,0.140384615,0,0,0.137931034,0.090909091,0.07030303,0.086974558,0,0,14,2,11,25,0.090909091,0.015927468,0.074369027,0.165278118,1
"org.apache.commons.math.ode.nonstiff",97.6923076923077,15.6153846153846,3.03846153846154,67.2692307692308,NA,2.07692307692308,0.807692307692308,2.07692307692308,0.615384615384615,13.0384615384615,0.126480602653846,0.269230769230769,0.115384615384615,0.138732327307692,0.138888888884615,0.147315278461538,0.159493879923077,0.107692307692308,0.0865384615384615,19.3076923076923,12.5,12,31.3076923076923,0.182201289769231,0.104507159615385,0.154485160269231,0.336686450153846,543,116,10,162,NA,4,8,16,7,120,0.875,3,2,1,1,1,1,1,1,88,71,51,127,1,0.551181102,0.416666667,1,2540,406,79,1749,NA,54,21,54,16,339,3.288495669,7,3,3.60704051,3.611111111,3.83019724,4.146840878,2.8,2.25,502,325,312,814,4.737233534,2.71718615,4.016614167,8.753847704,1
"org.apache.commons.math.ode.sampling",83.8,17,2,20.8,NA,0.4,0.8,7.6,0.8,9,0.3637301588,0.2,0,0.2968146718,0.3666666666,0.2354679804,0.4371249944,0.2,0.2,34.8,2.2,9.4,44.2,0.2919414484,0.0398743166,0.2076811988,0.4996226472,177,36,3,43,NA,1,4,28,2,43,1.125,1,0,1,1,1,1.125,1,1,138,5,28,138,1,0.151515152,0.8,1,419,85,10,104,NA,2,4,38,4,45,1.818650794,1,0,1.484073359,1.833333333,1.177339902,2.185624972,1,1,174,11,47,221,1.459707242,0.199371583,1.038405994,2.498113236,0
"org.apache.commons.math.optimization",54.1538461538462,10.4615384615385,3.38461538461538,9.46153846153846,0.824471946230769,0.230769230769231,0.153846153846154,1.07692307692308,0.0769230769230769,0.615384615384615,0.0927627988461538,0,0,0.0423237581538462,0.0128205128461538,0.0533559577692308,0.0672833387692308,0,0,6.46153846153846,1,1.46153846153846,7.92307692307692,0.0494838342307692,0.0168684351538462,0.0108256758461538,0.06030951,156,34,8,24,2,3,2,8,1,2,0.266666667,0,0,0.228571429,0.166666667,0.333333333,0.266666667,0,0,54,4,14,68,0.346153846,0.041666667,0.08974359,0.435897436,704,136,44,123,10.718135301,3,2,14,1,8,1.205916385,0,0,0.550208856,0.166666667,0.693627451,0.874683404,0,0,84,13,19,103,0.643289845,0.219289657,0.140733786,0.78402363,0
"org.apache.commons.math.optimization.direct",115,24.6666666666667,5.66666666666667,28.6666666666667,0.407189542333333,0.666666666666667,0.666666666666667,1.66666666666667,0.666666666666667,1,0.212745098,0,0,0.0735042736666667,0.096969697,0.0338510556666667,0.184198684666667,0,0,8.33333333333333,2,4.66666666666667,13,0.0817320003333333,0.015983792,0.0279457883333333,0.109677788666667,192,44,10,30,0.888235294,1,2,3,1,1,0.333333333,0,0,0.153846154,0.2,0.037037037,0.3,0,0,14,4,13,27,0.161290323,0.020833333,0.067708333,0.177419355,345,74,17,86,1.221568627,2,2,5,2,3,0.638235294,0,0,0.220512821,0.290909091,0.101553167,0.552596054,0,0,25,6,14,39,0.245196001,0.047951376,0.083837365,0.329033366,1
"org.apache.commons.math.optimization.fitting",51,7.16666666666667,4.16666666666667,12,0.4714285715,0,0,7.16666666666667,4.16666666666667,12,0.4714285715,0,0,1,1,1,1,1,1,51,0,0,51,1,0,0,1,104,15,9,27,0.833333333,0,0,15,9,27,0.833333333,0,0,1,1,1,1,1,1,104,0,0,104,1,0,0,1,306,43,25,72,2.828571429,0,0,43,25,72,2.828571429,0,0,6,6,6,6,6,6,306,0,0,306,6,0,0,6,0
"org.apache.commons.math.optimization.general",150.5,31.5,8.83333333333333,35.5,0.876671476833333,0.5,0.5,0.666666666666667,0.333333333333333,5,0.190939084166667,0,0,0.0277777778333333,0.0243055555,0.115316570166667,0.181007071166667,0,0,6.33333333333333,3.16666666666667,9,15.3333333333333,0.0513446935,0.0262317695,0.0718762835,0.123220976833333,453,97,15,60,2,1,2,2,1,8,1,0,0,0.111111111,0.083333333,0.16,1,0,0,19,9,20,39,0.1625,0.0625,0.2,0.3625,903,189,53,213,5.260028861,3,3,4,2,30,1.145634505,0,0,0.166666667,0.145833333,0.691899421,1.086042427,0,0,38,19,54,92,0.308068161,0.157390617,0.431257701,0.739325861,0
"org.apache.commons.math.optimization.linear",74,18.625,3.875,28.625,0.57650538125,1.125,0.125,4.375,0.75,4.75,0.057753878,0,0,0.1688167735,0.0947115385,0.128837921625,0.03436136925,0,0,22.375,5.875,14.5,36.875,0.199747307125,0.06217685075,0.092300281,0.292047588125,296,79,12,77,0.9375,4,1,18,4,20,0.333333333,0,0,0.5,0.307692308,0.466666667,0.2,0,0,95,25,86,181,0.547169811,0.27173913,0.290540541,0.611486486,592,149,31,229,4.61204305,9,1,35,6,38,0.462031024,0,0,1.350534188,0.757692308,1.030703373,0.274890954,0,0,179,47,116,295,1.597978457,0.497414806,0.738402248,2.336380705,2
"org.apache.commons.math.optimization.univariate",80.5,17,4,25.5,0.911111111,1.5,0.5,2,1.5,2,0.1194444445,0,0,0.153846154,0.3,0.076149425,0.0614837395,0,0,10.5,3.5,2.5,13,0.190909091,0.0592624355,0.0235849055,0.2144939965,106,22,4,28,1,2,1,4,3,2,0.166666667,0,0,0.307692308,0.6,0.083333333,0.083333333,0,0,21,6,5,21,0.381818182,0.109090909,0.047169811,0.381818182,161,34,8,51,1.822222222,3,1,4,3,4,0.238888889,0,0,0.307692308,0.6,0.15229885,0.122967479,0,0,21,7,5,26,0.381818182,0.118524871,0.047169811,0.428987993,0
"org.apache.commons.math.random",91.9230769230769,20,2.53846153846154,13.6923076923077,0.762212480923077,0.230769230769231,0.0769230769230769,6.07692307692308,0.615384615384615,4.07692307692308,0.440561361692308,0.0769230769230769,0.0769230769230769,0.355644551076923,0.336630036615385,0.346441109615385,0.397786655538462,0.230769230769231,0.230769230769231,28.0769230769231,4.69230769230769,9.69230769230769,37.7692307692308,0.383820781846154,0.0532376916153846,0.0754555523846154,0.459276334153846,314,70,9,33,2,1,1,22,2,19,2,1,1,1,1,1,1,1,1,101,35,80,157,1,0.181818182,0.25477707,1,1195,260,33,178,9.908762252,3,1,79,8,53,5.727297702,1,1,4.623379164,4.376190476,4.503734425,5.171226522,3,3,365,61,126,491,4.989670164,0.692089991,0.980922181,5.970592344,0
"org.apache.commons.math.special",73,11.6666666666667,2.66666666666667,13.6666666666667,NA,0,0,2,0,1.33333333333333,0.773809523666667,0,0,0.0869565216666667,0,0.0957264956666667,0.729012345666667,0,0,8,0.666666666666667,6,14,0.0617801403333333,0.0323439876666667,0.0742236306666667,0.136003771,134,22,3,15,NA,0,0,6,0,2,2,0,0,0.260869565,0,0.153846154,2,0,0,23,1,15,38,0.171641791,0.083333333,0.111940299,0.28358209,219,35,8,41,NA,0,0,6,0,4,2.321428571,0,0,0.260869565,0,0.287179487,2.187037037,0,0,24,2,18,42,0.185340421,0.097031963,0.222670892,0.408011313,0
"org.apache.commons.math.stat",180.5,45.5,8,42,0.907818182,0,0,7.5,1.5,4.5,0.000874126,0,0,0.120967742,0.2857142855,0.121111111,0.000469043,0,0,31,0,39.5,70.5,0.1378793995,0,0.2480146715,0.385894071,234,61,13,49,0.952,0,0,15,2,8,0.001748252,0,0,0.241935484,0.5,0.222222222,0.000938086,0,0,59,0,44,94,0.252136752,0,0.346456693,0.401709402,361,91,16,84,1.815636364,0,0,15,3,9,0.001748252,0,0,0.241935484,0.571428571,0.242222222,0.000938086,0,0,62,0,79,141,0.275758799,0,0.496029343,0.771788142,1
"org.apache.commons.math.stat.clustering",52,12.6666666666667,1,7,0.759259259333333,0,0,12.6666666666667,1,7,0.759259259333333,0,0,1,1,1,1,1,1,52,0,0,52,1,0,0,1,76,17,2,9,0.777777778,0,0,17,2,9,0.777777778,0,0,1,1,1,1,1,1,76,0,0,76,1,0,0,1,156,38,3,21,2.277777778,0,0,38,3,21,2.277777778,0,0,3,3,3,3,3,3,156,0,0,156,3,0,0,3,0
"org.apache.commons.math.stat.correlation",83.6666666666667,19,8,39.3333333333333,0.698717948666667,0,0,5.33333333333333,3,13.6666666666667,0.272792022666667,0,0,0.409171075666667,0.405303030333333,0.357256778,0.354688021333333,0.333333333333333,0.333333333333333,22,0,5.66666666666667,27.6666666666667,0.391913692,0,0.0569671303333333,0.448880822666667,114,26,10,43,0.846153846,0,0,11,7,38,0.708333333,0,0,1,1,1,1,1,1,50,0,9,50,1,0,0.091954023,1,251,57,24,118,2.096153846,0,0,16,9,41,0.818376068,0,0,1.227513227,1.215909091,1.071770334,1.064064064,1,1,66,0,17,83,1.175741076,0,0.170901391,1.346642468,0
"org.apache.commons.math.stat.descriptive",148.3,32.6,5.1,56.5,NA,0.4,2,3.7,0.6,6.4,0.3183004273,0,0.2,0.1490350878,0.1904761904,0.1482725194,0.3449277437,0.1,0.1583333333,31.1,2.1,7.7,38.8,0.2396151292,0.0092430873,0.0581658921,0.2977810213,287,63,13,104,NA,1,13,27,3,54,1.333333333,0,1,1,1,1,1.333333333,1,1,158,11,19,158,1,0.04526749,0.148148148,1,1483,326,51,565,NA,4,20,37,6,64,3.183004273,0,2,1.490350878,1.904761904,1.482725194,3.449277437,1,1.583333333,311,21,77,388,2.396151292,0.092430873,0.581658921,2.977810213,0
"org.apache.commons.math.stat.descriptive.moment",73.6153846153846,16.9230769230769,2.15384615384615,35.6153846153846,0.666955960846154,2.07692307692308,0.230769230769231,4.30769230769231,0.384615384615385,4.69230769230769,0.0869536713846154,0.0769230769230769,0,0.177630601076923,0.0923076923076923,0.139214511461538,0.0900823293076923,0.0769230769230769,0.0769230769230769,20.7692307692308,0.230769230769231,4.53846153846154,25.3076923076923,0.237854911615385,0.00339167007692308,0.0606778300769231,0.298532741692308,170,44,5,60,0.8625,5,1,23,4,33,0.8625,1,0,1,1,1,1,1,1,103,2,12,103,1,0.031746032,0.12345679,1,957,220,28,463,8.670427491,27,3,56,5,61,1.130397728,1,0,2.309197814,1.2,1.809788649,1.171070281,1,1,270,3,59,329,3.092113851,0.044091711,0.788811791,3.880925642,0
"org.apache.commons.math.stat.descriptive.rank",47,11.5,0.25,21,1.07638888875,1.75,0.25,0,0.25,2,0,0,0,0,0.125,0.09418909275,0,0,0,3.5,0,2.75,6.25,0.0603808035,0,0.090571205,0.15095200825,71,16,1,25,2,2,1,0,1,2,0,0,0,0,0.5,0.117647059,0,0,0,5,0,6,10,0.092592593,0,0.222222222,0.222222222,188,46,1,84,4.305555555,7,1,0,1,8,0,0,0,0,0.5,0.376756371,0,0,0,14,0,11,25,0.241523214,0,0.36228482,0.603808033,0
"org.apache.commons.math.stat.descriptive.summary",61,14,0,26,0.7270833335,2,0,2,0,3,0.0291666665,0,0,0.117647059,0,0.10989011,0.016509434,0,0,12,0,1.25,13.25,0.186002179,0,0.02028867125,0.2062908495,68,16,0,27,0.766666667,2,0,4,0,4,0.058333333,0,0,0.235294118,0,0.142857143,0.033018868,0,0,19,0,2,21,0.279411765,0,0.029411765,0.308823529,244,56,0,104,2.908333334,8,0,8,0,12,0.116666666,0,0,0.470588236,0,0.43956044,0.066037736,0,0,48,0,5,53,0.744008716,0,0.081154685,0.825163398,0
"org.apache.commons.math.stat.inference",175.75,35,7.25,35.5,NA,0,0,3,0.75,1.5,0.010237069,0,0,0.07541478125,0.1006944445,0.03963572725,0.0052836485,0,0,14.5,12.5,32.5,47,0.0736601325,0.05703082825,0.162627201,0.2362873335,228,50,9,55,NA,0,0,11,1,4,0.040948276,0,0,0.282051282,0.166666667,0.071428571,0.021134594,0,0,26,40,62,88,0.117117117,0.18018018,0.279279279,0.396396396,703,140,29,142,NA,0,0,12,3,6,0.040948276,0,0,0.301659125,0.402777778,0.158542909,0.021134594,0,0,58,50,130,188,0.29464053,0.228123313,0.650508804,0.945149334,0
"org.apache.commons.math.stat.ranking",74.6666666666667,16.6666666666667,3,8.66666666666667,1.56444444433333,0,0,16.6666666666667,3,8.66666666666667,1.56444444433333,0,0,1,1,1,1,1,1,74.6666666666667,0,0,74.6666666666667,1,0,0,1,211,46,7,22,2,0,0,46,7,22,2,0,0,1,1,1,1,1,1,211,0,0,211,1,0,0,1,224,50,9,26,4.693333333,0,0,50,9,26,4.693333333,0,0,3,3,3,3,3,3,224,0,0,224,3,0,0,3,0
"org.apache.commons.math.stat.regression",85.25,20.25,6.25,34.5,0.687179487,0.5,0.5,2.25,2,3.75,0.04166666675,0,0,0.2045454545,0.28769841275,0.10513754125,0.03125,0,0,4.75,11.25,11.5,16.25,0.073432335,0.19951923075,0.15044754525,0.22387988025,168,41,8,42,0.846153846,1,2,9,3,6,0.166666667,0,0,0.818181818,0.5,0.148148148,0.125,0,0,9,35,19,28,0.1125,0.673076923,0.2375,0.35,341,81,25,138,2.748717948,2,2,9,8,15,0.166666667,0,0,0.818181818,1.150793651,0.420550165,0.125,0,0,19,45,46,65,0.29372934,0.798076923,0.601790181,0.895519521,0
"org.apache.commons.math.transform",167.5,24,5,32,NA,0,0,0,0,2,0.86533816425,0,0,0,0,0.07687761425,0.85634630975,0,0,3.25,5.5,27.25,30.5,0.00747126425,0.020500562,0.18364288025,0.1911141445,435,53,6,46,NA,0,0,0,0,2,1.166666667,0,0,0,0,0.153846154,1.166666667,0,0,13,19,62,75,0.029885057,0.043678161,0.308641975,0.308641975,670,96,20,128,NA,0,0,0,0,8,3.461352657,0,0,0,0,0.307510457,3.425385239,0,0,13,22,109,122,0.029885057,0.082002248,0.734571521,0.764456578,0
"org.apache.commons.math.util",212.9,49.1,1.6,23.2,0.9776400091,0.1,0.3,16.7,0.6,9.3,0.4751675311,0,0,0.4152769654,0.3,0.4210986099,0.374553362,0.3,0.3,82.2,3.5,6,88.2,0.4344544172,0.0074476065,0.0189446428,0.4533990601,806,222,3,65,1.5,1,3,61,2,32,1.5,0,0,1,1,1,1,1,1,310,26,28,338,1,0.032258065,0.063694268,1,2129,491,16,232,9.776400091,1,3,167,6,93,4.751675311,0,0,4.152769654,3,4.210986099,3.74553362,3,3,822,35,60,882,4.344544172,0.074476065,0.189446428,4.533990601,1
